Date,Last Idx,Product Group Name,Product Name,Brand,Model Name,Model Code,Region,Country Code,Site Type,Site,Remarks,Sentiment,CEJ,Category,Sentence (English),Comments (English),Comments (Original),Verified Purchase,Syndication,Rating
24-07-04,62488603,dw,dishwasher,LG,Objet_collection,,ASIA,kr,cafe,naver_cafe,om,Neutral,,,Did you put salt in it?,"Did you put salt in it? It also depends on what kind of detergent you use, but even if you use an all-in-one and add salt, you have to rinse it thoroughly for a longer time and add more rinse aid. It will definitely make a difference. Clean the dishwasher with citric acid and vinegar once a week.","소금 넣어두셨어요? 세제를 어떤거 쓰냐에 따라서도 달라지는데 올인원 쓰고 소금까지 넣었는데도 그러면 타임을 더 길게 해서 꼼꼼하게 헹구고 린스 추가로 더 넣으세여 그럼 확실히 달라요 일주일에 한번씩 구연산 , 식초로 식세기청소하구요",,,unrated
24-07-04,62488603,dw,dishwasher,LG,Objet_collection,,ASIA,kr,cafe,naver_cafe,om,Neutral,use,,"It also depends on what kind of detergent you use, but even if you use an all-in-one and add salt, you have to rinse it thoroughly for a longer time and add more rinse aid.","Did you put salt in it? It also depends on what kind of detergent you use, but even if you use an all-in-one and add salt, you have to rinse it thoroughly for a longer time and add more rinse aid. It will definitely make a difference. Clean the dishwasher with citric acid and vinegar once a week.","소금 넣어두셨어요? 세제를 어떤거 쓰냐에 따라서도 달라지는데 올인원 쓰고 소금까지 넣었는데도 그러면 타임을 더 길게 해서 꼼꼼하게 헹구고 린스 추가로 더 넣으세여 그럼 확실히 달라요 일주일에 한번씩 구연산 , 식초로 식세기청소하구요",,,unrated
24-07-04,62488603,dw,dishwasher,LG,Objet_collection,,ASIA,kr,cafe,naver_cafe,om,Positive,,,It will definitely make a difference.,"Did you put salt in it? It also depends on what kind of detergent you use, but even if you use an all-in-one and add salt, you have to rinse it thoroughly for a longer time and add more rinse aid. It will definitely make a difference. Clean the dishwasher with citric acid and vinegar once a week.","소금 넣어두셨어요? 세제를 어떤거 쓰냐에 따라서도 달라지는데 올인원 쓰고 소금까지 넣었는데도 그러면 타임을 더 길게 해서 꼼꼼하게 헹구고 린스 추가로 더 넣으세여 그럼 확실히 달라요 일주일에 한번씩 구연산 , 식초로 식세기청소하구요",,,unrated
24-07-04,62488603,dw,dishwasher,LG,Objet_collection,,ASIA,kr,cafe,naver_cafe,om,Neutral,,,Clean the dishwasher with citric acid and vinegar once a week.,"Did you put salt in it? It also depends on what kind of detergent you use, but even if you use an all-in-one and add salt, you have to rinse it thoroughly for a longer time and add more rinse aid. It will definitely make a difference. Clean the dishwasher with citric acid and vinegar once a week.","소금 넣어두셨어요? 세제를 어떤거 쓰냐에 따라서도 달라지는데 올인원 쓰고 소금까지 넣었는데도 그러면 타임을 더 길게 해서 꼼꼼하게 헹구고 린스 추가로 더 넣으세여 그럼 확실히 달라요 일주일에 한번씩 구연산 , 식초로 식세기청소하구요",,,unrated
24-07-04,62488902,dw,top_control,GE,GDT650SYVFS,GDT650SYVFS,,us,retail,homedepot,,Positive,use,,This product works as advertised.,This product works as advertised. The installation was a little tricky because the drain hose that was provided didn't match up with the hose on the machine so I had to do some creative modifications. Otherwise it's working great.,This product works as advertised. The installation was a little tricky because the drain hose that was provided didn’t match up with the hose on the machine so I had to do some creative modifications. Otherwise it’s working great.,,,4.0
24-07-04,62488902,dw,top_control,GE,GDT650SYVFS,GDT650SYVFS,,us,retail,homedepot,,Negative,onboard,Delivery_Installation,The installation was a little tricky because the drain hose that was provided didn't match up with the hose on the machine so I had to do some creative modifications.,This product works as advertised. The installation was a little tricky because the drain hose that was provided didn't match up with the hose on the machine so I had to do some creative modifications. Otherwise it's working great.,This product works as advertised. The installation was a little tricky because the drain hose that was provided didn’t match up with the hose on the machine so I had to do some creative modifications. Otherwise it’s working great.,,,4.0
24-07-04,62488902,dw,top_control,GE,GDT650SYVFS,GDT650SYVFS,,us,retail,homedepot,,Positive,use,,Otherwise it's working great.,This product works as advertised. The installation was a little tricky because the drain hose that was provided didn't match up with the hose on the machine so I had to do some creative modifications. Otherwise it's working great.,This product works as advertised. The installation was a little tricky because the drain hose that was provided didn’t match up with the hose on the machine so I had to do some creative modifications. Otherwise it’s working great.,,,4.0
24-07-04,62490233,dw,top_control,LG,quadwash,LDPH7972S,,us,retail,costco,,Negative,deliver,Delivery_Installation,"Like others have said, the delivery process was less than smooth.","[ Good item, pathetic delivery ] || ---------------- || Like others have said, the delivery process was less than smooth. Beware that Costco outsources the delivery to another company. They Rescheduled 2x, and it wasn't installed correctly so it malfunctioned after 3 weeks, leaving us without a dishwasher for 5 days, because scheduling took an unacceptable amount of time. Will not purchase any appliance through Costco again.","[ Good item, pathetic delivery ] || ---------------- || Like others have said, the delivery process was less than smooth. Beware that Costco outsources the delivery to another company. They Rescheduled 2x, and it wasn’t installed correctly so it malfunctioned after 3 weeks, leaving us without a dishwasher for 5 days, because scheduling took an unacceptable amount of time. Will not purchase any appliance through Costco again.",,,1.0
24-07-04,62490233,dw,top_control,LG,quadwash,LDPH7972S,,us,retail,costco,,Negative,deliver,Delivery_Installation,Beware that Costco outsources the delivery to another company.,"[ Good item, pathetic delivery ] || ---------------- || Like others have said, the delivery process was less than smooth. Beware that Costco outsources the delivery to another company. They Rescheduled 2x, and it wasn't installed correctly so it malfunctioned after 3 weeks, leaving us without a dishwasher for 5 days, because scheduling took an unacceptable amount of time. Will not purchase any appliance through Costco again.","[ Good item, pathetic delivery ] || ---------------- || Like others have said, the delivery process was less than smooth. Beware that Costco outsources the delivery to another company. They Rescheduled 2x, and it wasn’t installed correctly so it malfunctioned after 3 weeks, leaving us without a dishwasher for 5 days, because scheduling took an unacceptable amount of time. Will not purchase any appliance through Costco again.",,,1.0
24-07-04,62490233,dw,top_control,LG,quadwash,LDPH7972S,,us,retail,costco,,Negative,"maintain,onboard",Delivery_Installation,"They Rescheduled 2x, and it wasn't installed correctly so it malfunction after 3 weeks, leaving us without a dishwasher for 5 days, because scheduling took an unacceptable amount of time.","[ Good item, pathetic delivery ] || ---------------- || Like others have said, the delivery process was less than smooth. Beware that Costco outsources the delivery to another company. They Rescheduled 2x, and it wasn't installed correctly so it malfunctioned after 3 weeks, leaving us without a dishwasher for 5 days, because scheduling took an unacceptable amount of time. Will not purchase any appliance through Costco again.","[ Good item, pathetic delivery ] || ---------------- || Like others have said, the delivery process was less than smooth. Beware that Costco outsources the delivery to another company. They Rescheduled 2x, and it wasn’t installed correctly so it malfunctioned after 3 weeks, leaving us without a dishwasher for 5 days, because scheduling took an unacceptable amount of time. Will not purchase any appliance through Costco again.",,,1.0
24-07-04,62490233,dw,top_control,LG,quadwash,LDPH7972S,,us,retail,costco,,Negative,"maintain,onboard",Durability,"They Rescheduled 2x, and it wasn't installed correctly so it malfunction after 3 weeks, leaving us without a dishwasher for 5 days, because scheduling took an unacceptable amount of time.","[ Good item, pathetic delivery ] || ---------------- || Like others have said, the delivery process was less than smooth. Beware that Costco outsources the delivery to another company. They Rescheduled 2x, and it wasn't installed correctly so it malfunctioned after 3 weeks, leaving us without a dishwasher for 5 days, because scheduling took an unacceptable amount of time. Will not purchase any appliance through Costco again.","[ Good item, pathetic delivery ] || ---------------- || Like others have said, the delivery process was less than smooth. Beware that Costco outsources the delivery to another company. They Rescheduled 2x, and it wasn’t installed correctly so it malfunctioned after 3 weeks, leaving us without a dishwasher for 5 days, because scheduling took an unacceptable amount of time. Will not purchase any appliance through Costco again.",,,1.0
24-07-04,62490233,dw,top_control,LG,quadwash,LDPH7972S,,us,retail,costco,,Very Negative,,,Will not purchase any appliance through Costco again.,"[ Good item, pathetic delivery ] || ---------------- || Like others have said, the delivery process was less than smooth. Beware that Costco outsources the delivery to another company. They Rescheduled 2x, and it wasn't installed correctly so it malfunctioned after 3 weeks, leaving us without a dishwasher for 5 days, because scheduling took an unacceptable amount of time. Will not purchase any appliance through Costco again.","[ Good item, pathetic delivery ] || ---------------- || Like others have said, the delivery process was less than smooth. Beware that Costco outsources the delivery to another company. They Rescheduled 2x, and it wasn’t installed correctly so it malfunctioned after 3 weeks, leaving us without a dishwasher for 5 days, because scheduling took an unacceptable amount of time. Will not purchase any appliance through Costco again.",,,1.0
24-07-04,62490789,dw,dishwasher,LG,,,ASIA,kr,blog,naver_blog,om,Positive,,,"Oh my, you worked hard!","Oh my, you worked hard! Did you do it even after a year after purchase? Our house is the same too.",아이구 고생하셨네요!! 혹시 구입 후 1년 지나도 해주던가요?? 저희집도 동일해요 ㅜㅜ,,,unrated
24-07-04,62490789,dw,dishwasher,LG,,,ASIA,kr,blog,naver_blog,om,Neutral,,Delivery_Installation,Did you do it even after a year after purchase?,"Oh my, you worked hard! Did you do it even after a year after purchase? Our house is the same too.",아이구 고생하셨네요!! 혹시 구입 후 1년 지나도 해주던가요?? 저희집도 동일해요 ㅜㅜ,,,unrated
24-07-04,62490789,dw,dishwasher,LG,,,ASIA,kr,blog,naver_blog,om,Neutral,,Durability,Did you do it even after a year after purchase?,"Oh my, you worked hard! Did you do it even after a year after purchase? Our house is the same too.",아이구 고생하셨네요!! 혹시 구입 후 1년 지나도 해주던가요?? 저희집도 동일해요 ㅜㅜ,,,unrated
24-07-04,62490789,dw,dishwasher,LG,,,ASIA,kr,blog,naver_blog,om,Neutral,,Design,Our house is the same too.,"Oh my, you worked hard! Did you do it even after a year after purchase? Our house is the same too.",아이구 고생하셨네요!! 혹시 구입 후 1년 지나도 해주던가요?? 저희집도 동일해요 ㅜㅜ,,,unrated
24-07-04,62490827,dw,dishwasher,LG,,,ASIA,kr,blog,naver_blog,om,Negative,,Performance_Washing,"In the end, if you take care of your household, you will be scolded~~","In the end, if you take care of your household, you will be scolded~~",여윽시 살림하면 까리지~~ ♡,,,unrated
24-07-04,62490828,dw,dishwasher,LG,,,ASIA,kr,blog,naver_blog,om,Neutral,use,,I think filter cleaning is essential for dishwasher maintenance!,I think filter cleaning is essential for dishwasher maintenance!,식기세척기 관리에 필터청소는 역시 필수인것 같아요!,,,unrated
24-07-04,62490829,dw,dishwasher,LG,,,ASIA,kr,blog,naver_blog,om,Neutral,,,oh my god .,oh my god . Karisallim. How can a picture of a dishwasher look like this?,대박 ...까리살림.ㅋㅋ ㅋㅋ어쩜 식세기 사진도 이리이뿌죠 ㅋㅋ,,,unrated
24-07-04,62490829,dw,dishwasher,LG,,,ASIA,kr,blog,naver_blog,om,Neutral,,,Karisallim.,oh my god . Karisallim. How can a picture of a dishwasher look like this?,대박 ...까리살림.ㅋㅋ ㅋㅋ어쩜 식세기 사진도 이리이뿌죠 ㅋㅋ,,,unrated
