Date,Last Idx,Product Group Name,Product Name,Brand,Model Name,Model Code,Region,Country Code,Site Type,Site,Remarks,Sentiment,CEJ,Category,Sentence (English),Comments (English),Comments (Original),Verified Purchase,Syndication,Rating
23-03-19,49859229,dw,dishwasher,LG,,,ASIA,kr,cafe,naver_cafe,,Positive,,Easy_Use,Naver ID dldkfls74 Instagram ID blyn7474 Home appliances are definitely LG.,"Naver ID dldkfls74 Instagram ID blyn7474 Home appliances are definitely LG. It has a water softener, so it's safe and much more reliable than other dishwashers. Support and apply.",https://www.instagram.com/p/Cp8dFgFvEAW/?igshid=YmMyMTA2M2Y=https://m.blog.naver.com/dldkfls74/************https://m.blog.naver.com/dldkfls74https://www.instagram.com/blyn7474네이버아이디 dldkfls74인스타아이디 blyn7474가전은역시 LG네요연수장치가있어서안심되고다른식기세척기보다훨씬믿음가네요응원하고 응모해요,,,unrated
23-03-19,49859229,dw,dishwasher,LG,,,ASIA,kr,cafe,naver_cafe,,Positive,use,,"It has a water softener, so it's safe and much more reliable than other dishwashers.","Naver ID dldkfls74 Instagram ID blyn7474 Home appliances are definitely LG. It has a water softener, so it's safe and much more reliable than other dishwashers. Support and apply.",https://www.instagram.com/p/Cp8dFgFvEAW/?igshid=YmMyMTA2M2Y=https://m.blog.naver.com/dldkfls74/************https://m.blog.naver.com/dldkfls74https://www.instagram.com/blyn7474네이버아이디 dldkfls74인스타아이디 blyn7474가전은역시 LG네요연수장치가있어서안심되고다른식기세척기보다훨씬믿음가네요응원하고 응모해요,,,unrated
23-03-19,49859229,dw,dishwasher,LG,,,ASIA,kr,cafe,naver_cafe,,Neutral,,Service,Support and apply.,"Naver ID dldkfls74 Instagram ID blyn7474 Home appliances are definitely LG. It has a water softener, so it's safe and much more reliable than other dishwashers. Support and apply.",https://www.instagram.com/p/Cp8dFgFvEAW/?igshid=YmMyMTA2M2Y=https://m.blog.naver.com/dldkfls74/************https://m.blog.naver.com/dldkfls74https://www.instagram.com/blyn7474네이버아이디 dldkfls74인스타아이디 blyn7474가전은역시 LG네요연수장치가있어서안심되고다른식기세척기보다훨씬믿음가네요응원하고 응모해요,,,unrated
23-03-19,49859237,dw,dishwasher,LG,,,ASIA,kr,cafe,naver_cafe,,Neutral,,,"First of all, we looked closely at the charms of the LG DIOS dishwasher.","First of all, we looked closely at the charms of the LG DIOS dishwasher. Charm points 1. True Dry 2. 100C True Steam 3. True dry4. Water softener 5. Smart keyboard 6. UP home appliance dryer is one of the home appliances that I always worry about. It is a product that I have not yet purchased in my house ^^: It is a family of 3 and it is not easy to wash dishes a lot. It's different when I look for the century. Clean with tornado washing blades ~ 100 degrees Celsius Hygienically true dry with True Team Highest drying power Water softener clean without worrying about water stains Smart shelf adjustable and newly updated with UP appliances Smart LGDIOS dishwasher worries I didn't have to. The most attractive advantage I see is the tornado washing wings! I just want a dishwasher that cleans at once ^^ A beol? Working mom can't do that ~~ It's a really clean dishwasher that you don't have to worry about. It's the LG Dios dishwasher.",우선 LG DIOS 식기세척기 매력을 꼼꼼하게 살펴보았어요 매력포인트  1. 트루건조 2. 100°C 트루스팀3. 트루건조4. 연수장치5.스마트건반6. UP가전 건조기는 늘 고민되는 가전제품 중 하나입니다 현재 우리집에서 아직 구매하지 않은 제품 ^^: 3인 식구고 설거지가 많이 나오는 편이아니여서요 그리고 식세기는 애벌을 해야 깨끗하는 말이 많아서요 이번에 LG디오서 식세기 찾아보니 다르네요 토네이도 세척날개로 깨끗하게 ~ 100도씨 트루스팀으로 위생적으로 트루건조로 건조력 최고 연수장치로 물얼룩 걱정없이 깨끗하게 스마트 선반으로 조절가능하며 UP가전으로 새롭게 업데이트 스마트한 LGDIOS 식기세척기 고민할 필요가 없었네요 제가 보는 가장 매력적인 장점은 토네이도 세척날개 ! 그냥 한번에 깨끗해지는 식기세척기를 원해요 ^^애벌? 워킹맘 그런거 못해요 ~~ 정말 깨끗해지는신경안써도 되는 그런 식기세척기 바로 LG 디오스 식기세척기네요 넘넘 갖고파요 스크랩  https://blog.naver.com/riddle111/************,,,unrated
23-03-19,49859237,dw,dishwasher,LG,,,ASIA,kr,cafe,naver_cafe,,Neutral,,,Charm points 1.,"First of all, we looked closely at the charms of the LG DIOS dishwasher. Charm points 1. True Dry 2. 100C True Steam 3. True dry4. Water softener 5. Smart keyboard 6. UP home appliance dryer is one of the home appliances that I always worry about. It is a product that I have not yet purchased in my house ^^: It is a family of 3 and it is not easy to wash dishes a lot. It's different when I look for the century. Clean with tornado washing blades ~ 100 degrees Celsius Hygienically true dry with True Team Highest drying power Water softener clean without worrying about water stains Smart shelf adjustable and newly updated with UP appliances Smart LGDIOS dishwasher worries I didn't have to. The most attractive advantage I see is the tornado washing wings! I just want a dishwasher that cleans at once ^^ A beol? Working mom can't do that ~~ It's a really clean dishwasher that you don't have to worry about. It's the LG Dios dishwasher.",우선 LG DIOS 식기세척기 매력을 꼼꼼하게 살펴보았어요 매력포인트  1. 트루건조 2. 100°C 트루스팀3. 트루건조4. 연수장치5.스마트건반6. UP가전 건조기는 늘 고민되는 가전제품 중 하나입니다 현재 우리집에서 아직 구매하지 않은 제품 ^^: 3인 식구고 설거지가 많이 나오는 편이아니여서요 그리고 식세기는 애벌을 해야 깨끗하는 말이 많아서요 이번에 LG디오서 식세기 찾아보니 다르네요 토네이도 세척날개로 깨끗하게 ~ 100도씨 트루스팀으로 위생적으로 트루건조로 건조력 최고 연수장치로 물얼룩 걱정없이 깨끗하게 스마트 선반으로 조절가능하며 UP가전으로 새롭게 업데이트 스마트한 LGDIOS 식기세척기 고민할 필요가 없었네요 제가 보는 가장 매력적인 장점은 토네이도 세척날개 ! 그냥 한번에 깨끗해지는 식기세척기를 원해요 ^^애벌? 워킹맘 그런거 못해요 ~~ 정말 깨끗해지는신경안써도 되는 그런 식기세척기 바로 LG 디오스 식기세척기네요 넘넘 갖고파요 스크랩  https://blog.naver.com/riddle111/************,,,unrated
23-03-19,49859237,dw,dishwasher,LG,,,ASIA,kr,cafe,naver_cafe,,Positive,,Performance_Drying,True Dry 2.,"First of all, we looked closely at the charms of the LG DIOS dishwasher. Charm points 1. True Dry 2. 100C True Steam 3. True dry4. Water softener 5. Smart keyboard 6. UP home appliance dryer is one of the home appliances that I always worry about. It is a product that I have not yet purchased in my house ^^: It is a family of 3 and it is not easy to wash dishes a lot. It's different when I look for the century. Clean with tornado washing blades ~ 100 degrees Celsius Hygienically true dry with True Team Highest drying power Water softener clean without worrying about water stains Smart shelf adjustable and newly updated with UP appliances Smart LGDIOS dishwasher worries I didn't have to. The most attractive advantage I see is the tornado washing wings! I just want a dishwasher that cleans at once ^^ A beol? Working mom can't do that ~~ It's a really clean dishwasher that you don't have to worry about. It's the LG Dios dishwasher.",우선 LG DIOS 식기세척기 매력을 꼼꼼하게 살펴보았어요 매력포인트  1. 트루건조 2. 100°C 트루스팀3. 트루건조4. 연수장치5.스마트건반6. UP가전 건조기는 늘 고민되는 가전제품 중 하나입니다 현재 우리집에서 아직 구매하지 않은 제품 ^^: 3인 식구고 설거지가 많이 나오는 편이아니여서요 그리고 식세기는 애벌을 해야 깨끗하는 말이 많아서요 이번에 LG디오서 식세기 찾아보니 다르네요 토네이도 세척날개로 깨끗하게 ~ 100도씨 트루스팀으로 위생적으로 트루건조로 건조력 최고 연수장치로 물얼룩 걱정없이 깨끗하게 스마트 선반으로 조절가능하며 UP가전으로 새롭게 업데이트 스마트한 LGDIOS 식기세척기 고민할 필요가 없었네요 제가 보는 가장 매력적인 장점은 토네이도 세척날개 ! 그냥 한번에 깨끗해지는 식기세척기를 원해요 ^^애벌? 워킹맘 그런거 못해요 ~~ 정말 깨끗해지는신경안써도 되는 그런 식기세척기 바로 LG 디오스 식기세척기네요 넘넘 갖고파요 스크랩  https://blog.naver.com/riddle111/************,,,unrated
23-03-19,49859237,dw,dishwasher,LG,,,ASIA,kr,cafe,naver_cafe,,Neutral,,,100C True Steam 3.,"First of all, we looked closely at the charms of the LG DIOS dishwasher. Charm points 1. True Dry 2. 100C True Steam 3. True dry4. Water softener 5. Smart keyboard 6. UP home appliance dryer is one of the home appliances that I always worry about. It is a product that I have not yet purchased in my house ^^: It is a family of 3 and it is not easy to wash dishes a lot. It's different when I look for the century. Clean with tornado washing blades ~ 100 degrees Celsius Hygienically true dry with True Team Highest drying power Water softener clean without worrying about water stains Smart shelf adjustable and newly updated with UP appliances Smart LGDIOS dishwasher worries I didn't have to. The most attractive advantage I see is the tornado washing wings! I just want a dishwasher that cleans at once ^^ A beol? Working mom can't do that ~~ It's a really clean dishwasher that you don't have to worry about. It's the LG Dios dishwasher.",우선 LG DIOS 식기세척기 매력을 꼼꼼하게 살펴보았어요 매력포인트  1. 트루건조 2. 100°C 트루스팀3. 트루건조4. 연수장치5.스마트건반6. UP가전 건조기는 늘 고민되는 가전제품 중 하나입니다 현재 우리집에서 아직 구매하지 않은 제품 ^^: 3인 식구고 설거지가 많이 나오는 편이아니여서요 그리고 식세기는 애벌을 해야 깨끗하는 말이 많아서요 이번에 LG디오서 식세기 찾아보니 다르네요 토네이도 세척날개로 깨끗하게 ~ 100도씨 트루스팀으로 위생적으로 트루건조로 건조력 최고 연수장치로 물얼룩 걱정없이 깨끗하게 스마트 선반으로 조절가능하며 UP가전으로 새롭게 업데이트 스마트한 LGDIOS 식기세척기 고민할 필요가 없었네요 제가 보는 가장 매력적인 장점은 토네이도 세척날개 ! 그냥 한번에 깨끗해지는 식기세척기를 원해요 ^^애벌? 워킹맘 그런거 못해요 ~~ 정말 깨끗해지는신경안써도 되는 그런 식기세척기 바로 LG 디오스 식기세척기네요 넘넘 갖고파요 스크랩  https://blog.naver.com/riddle111/************,,,unrated
23-03-19,49859237,dw,dishwasher,LG,,,ASIA,kr,cafe,naver_cafe,,Neutral,,Performance_Drying,True dry4.,"First of all, we looked closely at the charms of the LG DIOS dishwasher. Charm points 1. True Dry 2. 100C True Steam 3. True dry4. Water softener 5. Smart keyboard 6. UP home appliance dryer is one of the home appliances that I always worry about. It is a product that I have not yet purchased in my house ^^: It is a family of 3 and it is not easy to wash dishes a lot. It's different when I look for the century. Clean with tornado washing blades ~ 100 degrees Celsius Hygienically true dry with True Team Highest drying power Water softener clean without worrying about water stains Smart shelf adjustable and newly updated with UP appliances Smart LGDIOS dishwasher worries I didn't have to. The most attractive advantage I see is the tornado washing wings! I just want a dishwasher that cleans at once ^^ A beol? Working mom can't do that ~~ It's a really clean dishwasher that you don't have to worry about. It's the LG Dios dishwasher.",우선 LG DIOS 식기세척기 매력을 꼼꼼하게 살펴보았어요 매력포인트  1. 트루건조 2. 100°C 트루스팀3. 트루건조4. 연수장치5.스마트건반6. UP가전 건조기는 늘 고민되는 가전제품 중 하나입니다 현재 우리집에서 아직 구매하지 않은 제품 ^^: 3인 식구고 설거지가 많이 나오는 편이아니여서요 그리고 식세기는 애벌을 해야 깨끗하는 말이 많아서요 이번에 LG디오서 식세기 찾아보니 다르네요 토네이도 세척날개로 깨끗하게 ~ 100도씨 트루스팀으로 위생적으로 트루건조로 건조력 최고 연수장치로 물얼룩 걱정없이 깨끗하게 스마트 선반으로 조절가능하며 UP가전으로 새롭게 업데이트 스마트한 LGDIOS 식기세척기 고민할 필요가 없었네요 제가 보는 가장 매력적인 장점은 토네이도 세척날개 ! 그냥 한번에 깨끗해지는 식기세척기를 원해요 ^^애벌? 워킹맘 그런거 못해요 ~~ 정말 깨끗해지는신경안써도 되는 그런 식기세척기 바로 LG 디오스 식기세척기네요 넘넘 갖고파요 스크랩  https://blog.naver.com/riddle111/************,,,unrated
23-03-19,49859237,dw,dishwasher,LG,,,ASIA,kr,cafe,naver_cafe,,Neutral,,,Water softener 5.,"First of all, we looked closely at the charms of the LG DIOS dishwasher. Charm points 1. True Dry 2. 100C True Steam 3. True dry4. Water softener 5. Smart keyboard 6. UP home appliance dryer is one of the home appliances that I always worry about. It is a product that I have not yet purchased in my house ^^: It is a family of 3 and it is not easy to wash dishes a lot. It's different when I look for the century. Clean with tornado washing blades ~ 100 degrees Celsius Hygienically true dry with True Team Highest drying power Water softener clean without worrying about water stains Smart shelf adjustable and newly updated with UP appliances Smart LGDIOS dishwasher worries I didn't have to. The most attractive advantage I see is the tornado washing wings! I just want a dishwasher that cleans at once ^^ A beol? Working mom can't do that ~~ It's a really clean dishwasher that you don't have to worry about. It's the LG Dios dishwasher.",우선 LG DIOS 식기세척기 매력을 꼼꼼하게 살펴보았어요 매력포인트  1. 트루건조 2. 100°C 트루스팀3. 트루건조4. 연수장치5.스마트건반6. UP가전 건조기는 늘 고민되는 가전제품 중 하나입니다 현재 우리집에서 아직 구매하지 않은 제품 ^^: 3인 식구고 설거지가 많이 나오는 편이아니여서요 그리고 식세기는 애벌을 해야 깨끗하는 말이 많아서요 이번에 LG디오서 식세기 찾아보니 다르네요 토네이도 세척날개로 깨끗하게 ~ 100도씨 트루스팀으로 위생적으로 트루건조로 건조력 최고 연수장치로 물얼룩 걱정없이 깨끗하게 스마트 선반으로 조절가능하며 UP가전으로 새롭게 업데이트 스마트한 LGDIOS 식기세척기 고민할 필요가 없었네요 제가 보는 가장 매력적인 장점은 토네이도 세척날개 ! 그냥 한번에 깨끗해지는 식기세척기를 원해요 ^^애벌? 워킹맘 그런거 못해요 ~~ 정말 깨끗해지는신경안써도 되는 그런 식기세척기 바로 LG 디오스 식기세척기네요 넘넘 갖고파요 스크랩  https://blog.naver.com/riddle111/************,,,unrated
23-03-19,49859237,dw,dishwasher,LG,,,ASIA,kr,cafe,naver_cafe,,Neutral,,Easy_Use,Smart keyboard 6.,"First of all, we looked closely at the charms of the LG DIOS dishwasher. Charm points 1. True Dry 2. 100C True Steam 3. True dry4. Water softener 5. Smart keyboard 6. UP home appliance dryer is one of the home appliances that I always worry about. It is a product that I have not yet purchased in my house ^^: It is a family of 3 and it is not easy to wash dishes a lot. It's different when I look for the century. Clean with tornado washing blades ~ 100 degrees Celsius Hygienically true dry with True Team Highest drying power Water softener clean without worrying about water stains Smart shelf adjustable and newly updated with UP appliances Smart LGDIOS dishwasher worries I didn't have to. The most attractive advantage I see is the tornado washing wings! I just want a dishwasher that cleans at once ^^ A beol? Working mom can't do that ~~ It's a really clean dishwasher that you don't have to worry about. It's the LG Dios dishwasher.",우선 LG DIOS 식기세척기 매력을 꼼꼼하게 살펴보았어요 매력포인트  1. 트루건조 2. 100°C 트루스팀3. 트루건조4. 연수장치5.스마트건반6. UP가전 건조기는 늘 고민되는 가전제품 중 하나입니다 현재 우리집에서 아직 구매하지 않은 제품 ^^: 3인 식구고 설거지가 많이 나오는 편이아니여서요 그리고 식세기는 애벌을 해야 깨끗하는 말이 많아서요 이번에 LG디오서 식세기 찾아보니 다르네요 토네이도 세척날개로 깨끗하게 ~ 100도씨 트루스팀으로 위생적으로 트루건조로 건조력 최고 연수장치로 물얼룩 걱정없이 깨끗하게 스마트 선반으로 조절가능하며 UP가전으로 새롭게 업데이트 스마트한 LGDIOS 식기세척기 고민할 필요가 없었네요 제가 보는 가장 매력적인 장점은 토네이도 세척날개 ! 그냥 한번에 깨끗해지는 식기세척기를 원해요 ^^애벌? 워킹맘 그런거 못해요 ~~ 정말 깨끗해지는신경안써도 되는 그런 식기세척기 바로 LG 디오스 식기세척기네요 넘넘 갖고파요 스크랩  https://blog.naver.com/riddle111/************,,,unrated
