Date,Last Idx,Product Group Name,Product Name,Brand,Model Name,Model Code,Region,Country Code,Site Type,Site,Remarks,Sentiment,CEJ,Category,Sentence (English),Comments (English),Comments (Original),Verified Purchase,Syndication,Rating
23-09-27,55425414,dw,top_control,BOSCH,SHPM65Z55N,SHPM65Z55N,,us,retail,bosch_home_us,,Positive,use,Noise_Vibration,The quiet of this machine means it's worlds ahead of our last one that may have been 15 years old.,"[ Quieter but not amazing ] || ---------------- || The quiet of this machine means it's worlds ahead of our last one that may have been 15 years old. However, ""No rinsing dishes needed"" is simply hype. Some dishes must be rinsed. Also very unsatisfactory is that the machine doesn't dry dishes unless you put it on one particular setting. We don't want to use that, so our dishes are quite wet when we open the washer in the morning. Not okay. Thinking about returning it but is any brand better?","[ Quieter but not amazing ] || ---------------- || The quiet of this machine means it's worlds ahead of our last one that may have been 15 years old. However, 'No rinsing dishes needed' is simply hype. Some dishes must be rinsed. Also very unsatisfactory is that the machine doesn't dry dishes unless you put it on one particular setting. We don't want to use that, so our dishes are quite wet when we open the washer in the morning. Not okay. Thinking about returning it but is any brand better?",,,3.0
23-09-27,55425414,dw,top_control,BOSCH,SHPM65Z55N,SHPM65Z55N,,us,retail,bosch_home_us,,Neutral,,Performance_Washing,"However, ""No rinsing dishes needed"" is simply hype.","[ Quieter but not amazing ] || ---------------- || The quiet of this machine means it's worlds ahead of our last one that may have been 15 years old. However, ""No rinsing dishes needed"" is simply hype. Some dishes must be rinsed. Also very unsatisfactory is that the machine doesn't dry dishes unless you put it on one particular setting. We don't want to use that, so our dishes are quite wet when we open the washer in the morning. Not okay. Thinking about returning it but is any brand better?","[ Quieter but not amazing ] || ---------------- || The quiet of this machine means it's worlds ahead of our last one that may have been 15 years old. However, 'No rinsing dishes needed' is simply hype. Some dishes must be rinsed. Also very unsatisfactory is that the machine doesn't dry dishes unless you put it on one particular setting. We don't want to use that, so our dishes are quite wet when we open the washer in the morning. Not okay. Thinking about returning it but is any brand better?",,,3.0
23-09-27,55425414,dw,top_control,BOSCH,SHPM65Z55N,SHPM65Z55N,,us,retail,bosch_home_us,,Neutral,use,Performance_Washing,Some dishes must be rinsed.,"[ Quieter but not amazing ] || ---------------- || The quiet of this machine means it's worlds ahead of our last one that may have been 15 years old. However, ""No rinsing dishes needed"" is simply hype. Some dishes must be rinsed. Also very unsatisfactory is that the machine doesn't dry dishes unless you put it on one particular setting. We don't want to use that, so our dishes are quite wet when we open the washer in the morning. Not okay. Thinking about returning it but is any brand better?","[ Quieter but not amazing ] || ---------------- || The quiet of this machine means it's worlds ahead of our last one that may have been 15 years old. However, 'No rinsing dishes needed' is simply hype. Some dishes must be rinsed. Also very unsatisfactory is that the machine doesn't dry dishes unless you put it on one particular setting. We don't want to use that, so our dishes are quite wet when we open the washer in the morning. Not okay. Thinking about returning it but is any brand better?",,,3.0
23-09-27,55425414,dw,top_control,BOSCH,SHPM65Z55N,SHPM65Z55N,,us,retail,bosch_home_us,,Negative,use,Performance_Drying,Also very unsatisfactory is that the machine doesn't dry dishes unless you put it on one particular setting.,"[ Quieter but not amazing ] || ---------------- || The quiet of this machine means it's worlds ahead of our last one that may have been 15 years old. However, ""No rinsing dishes needed"" is simply hype. Some dishes must be rinsed. Also very unsatisfactory is that the machine doesn't dry dishes unless you put it on one particular setting. We don't want to use that, so our dishes are quite wet when we open the washer in the morning. Not okay. Thinking about returning it but is any brand better?","[ Quieter but not amazing ] || ---------------- || The quiet of this machine means it's worlds ahead of our last one that may have been 15 years old. However, 'No rinsing dishes needed' is simply hype. Some dishes must be rinsed. Also very unsatisfactory is that the machine doesn't dry dishes unless you put it on one particular setting. We don't want to use that, so our dishes are quite wet when we open the washer in the morning. Not okay. Thinking about returning it but is any brand better?",,,3.0
23-09-27,55425414,dw,top_control,BOSCH,SHPM65Z55N,SHPM65Z55N,,us,retail,bosch_home_us,,Negative,use,Noise_Vibration,"We don't want to use that, so our dishes are quite wet when we open the washer in the morning.","[ Quieter but not amazing ] || ---------------- || The quiet of this machine means it's worlds ahead of our last one that may have been 15 years old. However, ""No rinsing dishes needed"" is simply hype. Some dishes must be rinsed. Also very unsatisfactory is that the machine doesn't dry dishes unless you put it on one particular setting. We don't want to use that, so our dishes are quite wet when we open the washer in the morning. Not okay. Thinking about returning it but is any brand better?","[ Quieter but not amazing ] || ---------------- || The quiet of this machine means it's worlds ahead of our last one that may have been 15 years old. However, 'No rinsing dishes needed' is simply hype. Some dishes must be rinsed. Also very unsatisfactory is that the machine doesn't dry dishes unless you put it on one particular setting. We don't want to use that, so our dishes are quite wet when we open the washer in the morning. Not okay. Thinking about returning it but is any brand better?",,,3.0
23-09-27,55425414,dw,top_control,BOSCH,SHPM65Z55N,SHPM65Z55N,,us,retail,bosch_home_us,,Negative,,,Not okay.,"[ Quieter but not amazing ] || ---------------- || The quiet of this machine means it's worlds ahead of our last one that may have been 15 years old. However, ""No rinsing dishes needed"" is simply hype. Some dishes must be rinsed. Also very unsatisfactory is that the machine doesn't dry dishes unless you put it on one particular setting. We don't want to use that, so our dishes are quite wet when we open the washer in the morning. Not okay. Thinking about returning it but is any brand better?","[ Quieter but not amazing ] || ---------------- || The quiet of this machine means it's worlds ahead of our last one that may have been 15 years old. However, 'No rinsing dishes needed' is simply hype. Some dishes must be rinsed. Also very unsatisfactory is that the machine doesn't dry dishes unless you put it on one particular setting. We don't want to use that, so our dishes are quite wet when we open the washer in the morning. Not okay. Thinking about returning it but is any brand better?",,,3.0
23-09-27,55425414,dw,top_control,BOSCH,SHPM65Z55N,SHPM65Z55N,,us,retail,bosch_home_us,,Very Negative,replace,,Thinking about returning it but is any brand better?,"[ Quieter but not amazing ] || ---------------- || The quiet of this machine means it's worlds ahead of our last one that may have been 15 years old. However, ""No rinsing dishes needed"" is simply hype. Some dishes must be rinsed. Also very unsatisfactory is that the machine doesn't dry dishes unless you put it on one particular setting. We don't want to use that, so our dishes are quite wet when we open the washer in the morning. Not okay. Thinking about returning it but is any brand better?","[ Quieter but not amazing ] || ---------------- || The quiet of this machine means it's worlds ahead of our last one that may have been 15 years old. However, 'No rinsing dishes needed' is simply hype. Some dishes must be rinsed. Also very unsatisfactory is that the machine doesn't dry dishes unless you put it on one particular setting. We don't want to use that, so our dishes are quite wet when we open the washer in the morning. Not okay. Thinking about returning it but is any brand better?",,,3.0
23-09-27,55425418,dw,top_control,BOSCH,SHPM65Z55N,SHPM65Z55N,,us,retail,bosch_home_us,,Negative,use,,Door condenses steam on top and it runs down the face into a puddle in the floor.,[ Worked fine for a few months ] || ---------------- || Door condenses steam on top and it runs down the face into a puddle in the floor. Now I have error codes all within the first 6 months. ,[ Worked fine for a few months ] || ---------------- || Door condenses steam on top and it runs down the face into a puddle in the floor. Now I have error codes all within the first 6 months....,,,1.0
23-09-27,55425418,dw,top_control,BOSCH,SHPM65Z55N,SHPM65Z55N,,us,retail,bosch_home_us,,Very Negative,maintain,Durability,Now I have error codes all within the first 6 months.,[ Worked fine for a few months ] || ---------------- || Door condenses steam on top and it runs down the face into a puddle in the floor. Now I have error codes all within the first 6 months. ,[ Worked fine for a few months ] || ---------------- || Door condenses steam on top and it runs down the face into a puddle in the floor. Now I have error codes all within the first 6 months....,,,1.0
23-09-27,55425422,dw,top_control,BOSCH,SHPM65Z55N,SHPM65Z55N,,us,retail,bosch_home_us,,Very Negative,,,Couldn't ask for anything more.,[ Perfection ] || ---------------- || Couldn't ask for anything more. When it running it is so quiet you need to check to see if the red action led is shining on the floor. Love the upper third rack and dropping the door to load is noiseless as well. Several options but we use the auto option thinking that is probably best for daily use. The inverted handle is a nice feature keeping the surface flat without a jutting handle. Love the unit . glad we bought it.,[ Perfection ] || ---------------- || Couldn't ask for anything more.... When it running it is so quiet you need to check to see if the red action led is shining on the floor.  Love the upper third rack and dropping the door to load is noiseless as well.  Several options but we use the auto option thinking that is probably best for daily use.  The inverted handle is a nice feature keeping the surface flat without a jutting handle.  Love the unit .... glad we bought it.,,,5.0
