Date,Last Idx,Product Group Name,Product Name,Brand,Model Name,Model Code,Region,Country Code,Site Type,Site,Remarks,Sentiment,CEJ,Category,Sentence (English),Comments (English),Comments (Original),Verified Purchase,Syndication,Rating
24-03-09,87185728,dw,top_control,BOSCH,500_series,SHP65DM6N,,us,retail,lowes,,Positive,use,Noise_Vibration,Super quiet and CLEANS the dishes.,[ Bosch 500 Series ] || ---------------- || Very easy to install. Super quiet and CLEANS the dishes.,[ Bosch 500 Series ] || ---------------- || Very easy to install. Super quiet and CLEANS the dishes.,Verified,,5.0
24-03-09,87185728,dw,top_control,BOSCH,500_series,SHP65DM6N,,us,retail,lowes,,Positive,use,Performance_Washing,Super quiet and CLEANS the dishes.,[ Bosch 500 Series ] || ---------------- || Very easy to install. Super quiet and CLEANS the dishes.,[ Bosch 500 Series ] || ---------------- || Very easy to install. Super quiet and CLEANS the dishes.,Verified,,5.0
24-03-09,87185732,dw,top_control,BOSCH,500_series,SHP65DM6N,,us,retail,lowes,,Neutral,use,Design,This is a high tech dishwasher.,"[ Instructions lack. tech skills needed ] || ---------------- || This is a high tech dishwasher. So if you're technically disadvantaged like me you will find it very hard to learn how to operate this equipment. Despite the machine comes with an operating manual . the manual is wrong. no matter how hard to try. My solution was to download the Home Connect app. and try and program the dishwasher operation from there. IT TOOK ME DAYS. The dishwasher seems to be performing okay. that dishes are clean. But I miss my old Bosch dishwasher. so much easier to operate and I had high confidence in that machine. This machine. I'm still not convinced. AGAIN, IF YOU LACK SKILLS TECHNICALLY LIKE ME. THIS IS NOT THE MACHINE FOR YOU.","[ Instructions lack... tech skills needed ] || ---------------- || This is a high tech dishwasher.  So if you're technically disadvantaged like me you will find it very hard to learn how to operate this equipment.  Despite the machine comes with an operating manual ... the manual is wrong... no matter how hard to try.  My solution was to download the Home Connect app... and try and program the dishwasher operation from there... IT TOOK ME DAYS.  The dishwasher seems to be performing okay... that dishes are clean.  But I miss my old Bosch dishwasher... so much easier to operate and I had high confidence in that machine.  This machine... I'm still not convinced.  AGAIN, IF YOU LACK SKILLS TECHNICALLY LIKE ME... THIS IS NOT THE MACHINE FOR YOU.",Verified,,3.0
24-03-09,87185732,dw,top_control,BOSCH,500_series,SHP65DM6N,,us,retail,lowes,,Negative,use,Easy_Use,So if you're technically disadvantaged like me you will find it very hard to learn how to operate this equipment.,"[ Instructions lack. tech skills needed ] || ---------------- || This is a high tech dishwasher. So if you're technically disadvantaged like me you will find it very hard to learn how to operate this equipment. Despite the machine comes with an operating manual . the manual is wrong. no matter how hard to try. My solution was to download the Home Connect app. and try and program the dishwasher operation from there. IT TOOK ME DAYS. The dishwasher seems to be performing okay. that dishes are clean. But I miss my old Bosch dishwasher. so much easier to operate and I had high confidence in that machine. This machine. I'm still not convinced. AGAIN, IF YOU LACK SKILLS TECHNICALLY LIKE ME. THIS IS NOT THE MACHINE FOR YOU.","[ Instructions lack... tech skills needed ] || ---------------- || This is a high tech dishwasher.  So if you're technically disadvantaged like me you will find it very hard to learn how to operate this equipment.  Despite the machine comes with an operating manual ... the manual is wrong... no matter how hard to try.  My solution was to download the Home Connect app... and try and program the dishwasher operation from there... IT TOOK ME DAYS.  The dishwasher seems to be performing okay... that dishes are clean.  But I miss my old Bosch dishwasher... so much easier to operate and I had high confidence in that machine.  This machine... I'm still not convinced.  AGAIN, IF YOU LACK SKILLS TECHNICALLY LIKE ME... THIS IS NOT THE MACHINE FOR YOU.",Verified,,3.0
24-03-09,87185732,dw,top_control,BOSCH,500_series,SHP65DM6N,,us,retail,lowes,,Neutral,,Easy_Use,Despite the machine comes with an operating manual .,"[ Instructions lack. tech skills needed ] || ---------------- || This is a high tech dishwasher. So if you're technically disadvantaged like me you will find it very hard to learn how to operate this equipment. Despite the machine comes with an operating manual . the manual is wrong. no matter how hard to try. My solution was to download the Home Connect app. and try and program the dishwasher operation from there. IT TOOK ME DAYS. The dishwasher seems to be performing okay. that dishes are clean. But I miss my old Bosch dishwasher. so much easier to operate and I had high confidence in that machine. This machine. I'm still not convinced. AGAIN, IF YOU LACK SKILLS TECHNICALLY LIKE ME. THIS IS NOT THE MACHINE FOR YOU.","[ Instructions lack... tech skills needed ] || ---------------- || This is a high tech dishwasher.  So if you're technically disadvantaged like me you will find it very hard to learn how to operate this equipment.  Despite the machine comes with an operating manual ... the manual is wrong... no matter how hard to try.  My solution was to download the Home Connect app... and try and program the dishwasher operation from there... IT TOOK ME DAYS.  The dishwasher seems to be performing okay... that dishes are clean.  But I miss my old Bosch dishwasher... so much easier to operate and I had high confidence in that machine.  This machine... I'm still not convinced.  AGAIN, IF YOU LACK SKILLS TECHNICALLY LIKE ME... THIS IS NOT THE MACHINE FOR YOU.",Verified,,3.0
24-03-09,87185732,dw,top_control,BOSCH,500_series,SHP65DM6N,,us,retail,lowes,,Negative,,,the manual is wrong.,"[ Instructions lack. tech skills needed ] || ---------------- || This is a high tech dishwasher. So if you're technically disadvantaged like me you will find it very hard to learn how to operate this equipment. Despite the machine comes with an operating manual . the manual is wrong. no matter how hard to try. My solution was to download the Home Connect app. and try and program the dishwasher operation from there. IT TOOK ME DAYS. The dishwasher seems to be performing okay. that dishes are clean. But I miss my old Bosch dishwasher. so much easier to operate and I had high confidence in that machine. This machine. I'm still not convinced. AGAIN, IF YOU LACK SKILLS TECHNICALLY LIKE ME. THIS IS NOT THE MACHINE FOR YOU.","[ Instructions lack... tech skills needed ] || ---------------- || This is a high tech dishwasher.  So if you're technically disadvantaged like me you will find it very hard to learn how to operate this equipment.  Despite the machine comes with an operating manual ... the manual is wrong... no matter how hard to try.  My solution was to download the Home Connect app... and try and program the dishwasher operation from there... IT TOOK ME DAYS.  The dishwasher seems to be performing okay... that dishes are clean.  But I miss my old Bosch dishwasher... so much easier to operate and I had high confidence in that machine.  This machine... I'm still not convinced.  AGAIN, IF YOU LACK SKILLS TECHNICALLY LIKE ME... THIS IS NOT THE MACHINE FOR YOU.",Verified,,3.0
24-03-09,87185732,dw,top_control,BOSCH,500_series,SHP65DM6N,,us,retail,lowes,,Neutral,,Easy_Use,no matter how hard to try.,"[ Instructions lack. tech skills needed ] || ---------------- || This is a high tech dishwasher. So if you're technically disadvantaged like me you will find it very hard to learn how to operate this equipment. Despite the machine comes with an operating manual . the manual is wrong. no matter how hard to try. My solution was to download the Home Connect app. and try and program the dishwasher operation from there. IT TOOK ME DAYS. The dishwasher seems to be performing okay. that dishes are clean. But I miss my old Bosch dishwasher. so much easier to operate and I had high confidence in that machine. This machine. I'm still not convinced. AGAIN, IF YOU LACK SKILLS TECHNICALLY LIKE ME. THIS IS NOT THE MACHINE FOR YOU.","[ Instructions lack... tech skills needed ] || ---------------- || This is a high tech dishwasher.  So if you're technically disadvantaged like me you will find it very hard to learn how to operate this equipment.  Despite the machine comes with an operating manual ... the manual is wrong... no matter how hard to try.  My solution was to download the Home Connect app... and try and program the dishwasher operation from there... IT TOOK ME DAYS.  The dishwasher seems to be performing okay... that dishes are clean.  But I miss my old Bosch dishwasher... so much easier to operate and I had high confidence in that machine.  This machine... I'm still not convinced.  AGAIN, IF YOU LACK SKILLS TECHNICALLY LIKE ME... THIS IS NOT THE MACHINE FOR YOU.",Verified,,3.0
24-03-09,87185732,dw,top_control,BOSCH,500_series,SHP65DM6N,,us,retail,lowes,,Neutral,,Easy_Use,My solution was to download the Home Connect app.,"[ Instructions lack. tech skills needed ] || ---------------- || This is a high tech dishwasher. So if you're technically disadvantaged like me you will find it very hard to learn how to operate this equipment. Despite the machine comes with an operating manual . the manual is wrong. no matter how hard to try. My solution was to download the Home Connect app. and try and program the dishwasher operation from there. IT TOOK ME DAYS. The dishwasher seems to be performing okay. that dishes are clean. But I miss my old Bosch dishwasher. so much easier to operate and I had high confidence in that machine. This machine. I'm still not convinced. AGAIN, IF YOU LACK SKILLS TECHNICALLY LIKE ME. THIS IS NOT THE MACHINE FOR YOU.","[ Instructions lack... tech skills needed ] || ---------------- || This is a high tech dishwasher.  So if you're technically disadvantaged like me you will find it very hard to learn how to operate this equipment.  Despite the machine comes with an operating manual ... the manual is wrong... no matter how hard to try.  My solution was to download the Home Connect app... and try and program the dishwasher operation from there... IT TOOK ME DAYS.  The dishwasher seems to be performing okay... that dishes are clean.  But I miss my old Bosch dishwasher... so much easier to operate and I had high confidence in that machine.  This machine... I'm still not convinced.  AGAIN, IF YOU LACK SKILLS TECHNICALLY LIKE ME... THIS IS NOT THE MACHINE FOR YOU.",Verified,,3.0
24-03-09,87185732,dw,top_control,BOSCH,500_series,SHP65DM6N,,us,retail,lowes,,Neutral,,Easy_Use,and try and program the dishwasher operation from there.,"[ Instructions lack. tech skills needed ] || ---------------- || This is a high tech dishwasher. So if you're technically disadvantaged like me you will find it very hard to learn how to operate this equipment. Despite the machine comes with an operating manual . the manual is wrong. no matter how hard to try. My solution was to download the Home Connect app. and try and program the dishwasher operation from there. IT TOOK ME DAYS. The dishwasher seems to be performing okay. that dishes are clean. But I miss my old Bosch dishwasher. so much easier to operate and I had high confidence in that machine. This machine. I'm still not convinced. AGAIN, IF YOU LACK SKILLS TECHNICALLY LIKE ME. THIS IS NOT THE MACHINE FOR YOU.","[ Instructions lack... tech skills needed ] || ---------------- || This is a high tech dishwasher.  So if you're technically disadvantaged like me you will find it very hard to learn how to operate this equipment.  Despite the machine comes with an operating manual ... the manual is wrong... no matter how hard to try.  My solution was to download the Home Connect app... and try and program the dishwasher operation from there... IT TOOK ME DAYS.  The dishwasher seems to be performing okay... that dishes are clean.  But I miss my old Bosch dishwasher... so much easier to operate and I had high confidence in that machine.  This machine... I'm still not convinced.  AGAIN, IF YOU LACK SKILLS TECHNICALLY LIKE ME... THIS IS NOT THE MACHINE FOR YOU.",Verified,,3.0
24-03-09,87185732,dw,top_control,BOSCH,500_series,SHP65DM6N,,us,retail,lowes,,Positive,,Delivery_Installation,IT TOOK ME DAYS.,"[ Instructions lack. tech skills needed ] || ---------------- || This is a high tech dishwasher. So if you're technically disadvantaged like me you will find it very hard to learn how to operate this equipment. Despite the machine comes with an operating manual . the manual is wrong. no matter how hard to try. My solution was to download the Home Connect app. and try and program the dishwasher operation from there. IT TOOK ME DAYS. The dishwasher seems to be performing okay. that dishes are clean. But I miss my old Bosch dishwasher. so much easier to operate and I had high confidence in that machine. This machine. I'm still not convinced. AGAIN, IF YOU LACK SKILLS TECHNICALLY LIKE ME. THIS IS NOT THE MACHINE FOR YOU.","[ Instructions lack... tech skills needed ] || ---------------- || This is a high tech dishwasher.  So if you're technically disadvantaged like me you will find it very hard to learn how to operate this equipment.  Despite the machine comes with an operating manual ... the manual is wrong... no matter how hard to try.  My solution was to download the Home Connect app... and try and program the dishwasher operation from there... IT TOOK ME DAYS.  The dishwasher seems to be performing okay... that dishes are clean.  But I miss my old Bosch dishwasher... so much easier to operate and I had high confidence in that machine.  This machine... I'm still not convinced.  AGAIN, IF YOU LACK SKILLS TECHNICALLY LIKE ME... THIS IS NOT THE MACHINE FOR YOU.",Verified,,3.0
