Date,Last Idx,Product Group Name,Product Name,Brand,Model Name,Model Code,Region,Country Code,Site Type,Site,Remarks,Sentiment,CEJ,Category,Sentence (English),Comments (English),Comments (Original),Verified Purchase,Syndication,Rating
23-12-08,57351665,dw,dishwasher,KITCHENAID,KDTM404K,KDTM404K,,us,retail,bestbuy,,Neutral,,Easy_Use,Middle is for drinkware.,[ kitchenaid dishwasher ] || ---------------- || inside is stainless steel. Has 3 tiers . Top tier has plastic insert for knives. Middle is for drinkware. Bottom for pots and pans and plates. It has a quick wash which does great job. The normal wash does well and takes about an hour. It has a cycle for tough items. This does fantastic job. The noise level is very low and does not disturb tv watching. I used dry cycle once and it did well,[ kitchenaid dishwasher ] || ---------------- || inside is stainless steelHas 3 tiers . Top tier has plastic insert for knivesMiddle is for drinkwareBottom for pots and pans and platesIt has  a quick wash which does great jobThe normal wash does well and takes about an hourIt has a cycle for tough items. This does fantastic job.The noise level is very low and does not disturb tv watchingI used dry cycle once and it did well,,,5.0
23-12-08,57351665,dw,dishwasher,KITCHENAID,KDTM404K,KDTM404K,,us,retail,bestbuy,,Neutral,,Easy_Use,Bottom for pots and pans and plates.,[ kitchenaid dishwasher ] || ---------------- || inside is stainless steel. Has 3 tiers . Top tier has plastic insert for knives. Middle is for drinkware. Bottom for pots and pans and plates. It has a quick wash which does great job. The normal wash does well and takes about an hour. It has a cycle for tough items. This does fantastic job. The noise level is very low and does not disturb tv watching. I used dry cycle once and it did well,[ kitchenaid dishwasher ] || ---------------- || inside is stainless steelHas 3 tiers . Top tier has plastic insert for knivesMiddle is for drinkwareBottom for pots and pans and platesIt has  a quick wash which does great jobThe normal wash does well and takes about an hourIt has a cycle for tough items. This does fantastic job.The noise level is very low and does not disturb tv watchingI used dry cycle once and it did well,,,5.0
23-12-08,57351665,dw,dishwasher,KITCHENAID,KDTM404K,KDTM404K,,us,retail,bestbuy,,Positive,use,,It has a quick wash which does great job.,[ kitchenaid dishwasher ] || ---------------- || inside is stainless steel. Has 3 tiers . Top tier has plastic insert for knives. Middle is for drinkware. Bottom for pots and pans and plates. It has a quick wash which does great job. The normal wash does well and takes about an hour. It has a cycle for tough items. This does fantastic job. The noise level is very low and does not disturb tv watching. I used dry cycle once and it did well,[ kitchenaid dishwasher ] || ---------------- || inside is stainless steelHas 3 tiers . Top tier has plastic insert for knivesMiddle is for drinkwareBottom for pots and pans and platesIt has  a quick wash which does great jobThe normal wash does well and takes about an hourIt has a cycle for tough items. This does fantastic job.The noise level is very low and does not disturb tv watchingI used dry cycle once and it did well,,,5.0
23-12-08,57351665,dw,dishwasher,KITCHENAID,KDTM404K,KDTM404K,,us,retail,bestbuy,,Positive,use,Easy_Use,The normal wash does well and takes about an hour.,[ kitchenaid dishwasher ] || ---------------- || inside is stainless steel. Has 3 tiers . Top tier has plastic insert for knives. Middle is for drinkware. Bottom for pots and pans and plates. It has a quick wash which does great job. The normal wash does well and takes about an hour. It has a cycle for tough items. This does fantastic job. The noise level is very low and does not disturb tv watching. I used dry cycle once and it did well,[ kitchenaid dishwasher ] || ---------------- || inside is stainless steelHas 3 tiers . Top tier has plastic insert for knivesMiddle is for drinkwareBottom for pots and pans and platesIt has  a quick wash which does great jobThe normal wash does well and takes about an hourIt has a cycle for tough items. This does fantastic job.The noise level is very low and does not disturb tv watchingI used dry cycle once and it did well,,,5.0
23-12-08,57351665,dw,dishwasher,KITCHENAID,KDTM404K,KDTM404K,,us,retail,bestbuy,,Positive,use,Performance_Washing,The normal wash does well and takes about an hour.,[ kitchenaid dishwasher ] || ---------------- || inside is stainless steel. Has 3 tiers . Top tier has plastic insert for knives. Middle is for drinkware. Bottom for pots and pans and plates. It has a quick wash which does great job. The normal wash does well and takes about an hour. It has a cycle for tough items. This does fantastic job. The noise level is very low and does not disturb tv watching. I used dry cycle once and it did well,[ kitchenaid dishwasher ] || ---------------- || inside is stainless steelHas 3 tiers . Top tier has plastic insert for knivesMiddle is for drinkwareBottom for pots and pans and platesIt has  a quick wash which does great jobThe normal wash does well and takes about an hourIt has a cycle for tough items. This does fantastic job.The noise level is very low and does not disturb tv watchingI used dry cycle once and it did well,,,5.0
23-12-08,57351665,dw,dishwasher,KITCHENAID,KDTM404K,KDTM404K,,us,retail,bestbuy,,Neutral,use,Easy_Use,It has a cycle for tough items.,[ kitchenaid dishwasher ] || ---------------- || inside is stainless steel. Has 3 tiers . Top tier has plastic insert for knives. Middle is for drinkware. Bottom for pots and pans and plates. It has a quick wash which does great job. The normal wash does well and takes about an hour. It has a cycle for tough items. This does fantastic job. The noise level is very low and does not disturb tv watching. I used dry cycle once and it did well,[ kitchenaid dishwasher ] || ---------------- || inside is stainless steelHas 3 tiers . Top tier has plastic insert for knivesMiddle is for drinkwareBottom for pots and pans and platesIt has  a quick wash which does great jobThe normal wash does well and takes about an hourIt has a cycle for tough items. This does fantastic job.The noise level is very low and does not disturb tv watchingI used dry cycle once and it did well,,,5.0
23-12-08,57351665,dw,dishwasher,KITCHENAID,KDTM404K,KDTM404K,,us,retail,bestbuy,,Very Positive,use,,This does fantastic job.,[ kitchenaid dishwasher ] || ---------------- || inside is stainless steel. Has 3 tiers . Top tier has plastic insert for knives. Middle is for drinkware. Bottom for pots and pans and plates. It has a quick wash which does great job. The normal wash does well and takes about an hour. It has a cycle for tough items. This does fantastic job. The noise level is very low and does not disturb tv watching. I used dry cycle once and it did well,[ kitchenaid dishwasher ] || ---------------- || inside is stainless steelHas 3 tiers . Top tier has plastic insert for knivesMiddle is for drinkwareBottom for pots and pans and platesIt has  a quick wash which does great jobThe normal wash does well and takes about an hourIt has a cycle for tough items. This does fantastic job.The noise level is very low and does not disturb tv watchingI used dry cycle once and it did well,,,5.0
23-12-08,57351665,dw,dishwasher,KITCHENAID,KDTM404K,KDTM404K,,us,retail,bestbuy,,Positive,use,Noise_Vibration,The noise level is very low and does not disturb tv watching.,[ kitchenaid dishwasher ] || ---------------- || inside is stainless steel. Has 3 tiers . Top tier has plastic insert for knives. Middle is for drinkware. Bottom for pots and pans and plates. It has a quick wash which does great job. The normal wash does well and takes about an hour. It has a cycle for tough items. This does fantastic job. The noise level is very low and does not disturb tv watching. I used dry cycle once and it did well,[ kitchenaid dishwasher ] || ---------------- || inside is stainless steelHas 3 tiers . Top tier has plastic insert for knivesMiddle is for drinkwareBottom for pots and pans and platesIt has  a quick wash which does great jobThe normal wash does well and takes about an hourIt has a cycle for tough items. This does fantastic job.The noise level is very low and does not disturb tv watchingI used dry cycle once and it did well,,,5.0
23-12-08,57351665,dw,dishwasher,KITCHENAID,KDTM404K,KDTM404K,,us,retail,bestbuy,,Positive,use,Performance_Drying,I used dry cycle once and it did well,[ kitchenaid dishwasher ] || ---------------- || inside is stainless steel. Has 3 tiers . Top tier has plastic insert for knives. Middle is for drinkware. Bottom for pots and pans and plates. It has a quick wash which does great job. The normal wash does well and takes about an hour. It has a cycle for tough items. This does fantastic job. The noise level is very low and does not disturb tv watching. I used dry cycle once and it did well,[ kitchenaid dishwasher ] || ---------------- || inside is stainless steelHas 3 tiers . Top tier has plastic insert for knivesMiddle is for drinkwareBottom for pots and pans and platesIt has  a quick wash which does great jobThe normal wash does well and takes about an hourIt has a cycle for tough items. This does fantastic job.The noise level is very low and does not disturb tv watchingI used dry cycle once and it did well,,,5.0
23-12-08,79941493,dw,top_control,KITCHENAID,KDTE204KBS_KDTE204KWH,KDTE204KBS_KDTE204KWH,,us,retail,kitchenaid,,Positive,use,,I have had kitchenaid for 10 years and I like this new one.,I have had kitchenaid for 10 years and I like this new one.,I have had kitchenaid for 10 years and I like this new one.,Not verified,,5.0
