Date,Last Idx,Product Group Name,Product Name,Brand,Model Name,Model Code,Region,Country Code,Site Type,Site,Remarks,Sentiment,CEJ,Category,Sentence (English),Comments (English),Comments (Original),Verified Purchase,Syndication,Rating
25-10-13,96542261,dw,front_control,KITCHENAID,KDFE204KBS,KDFE204KBS,,us,retail,homedepot,,Positive,use,Easy_Use,I also like being able to use or not use certain features.,"[ Great Features! ] || ---------------- || Very quiet, leans dishes well without rinsing and is very attractive. It is a very sturdy, well-built dishwasher. I'm still not sold on the top utensil rack but it is there if I need it. I also like being able to use or not use certain features.","[ Great Features! ] || ---------------- || [This review was collected as part of a promotion.] Very quiet,  leans dishes well without rinsing and is very attractive.  It is a very sturdy, well-built dishwasher.I’m still not sold on the top utensil rack but it is there if I need it. I also like being able to use or not use certain features.",Not verified,Originally posted on kitchenaid.com,5.0
25-10-13,96697400,dw,top_control,GE,GDT650SYVFS,GDT650SYVFS,,us,retail,homedepot,,Negative,maintain,Durability,The drain pump failed after 2 months.,"[ Failed after 2 months ] || ---------------- || The drain pump failed after 2 months. The touch pad doesn't work that well. The bottom rack is designed poorly for holding dishes. Cleans dishes well, and that's the only reason I don't give it 1 star.","[ Failed after 2 months ] || ---------------- || The drain pump failed after 2 months. The touch pad doesn’t work that well.The bottom rack is designed poorly for holding dishes.Cleans dishes well, and that’s the only reason I don’t give it 1 star.",Not verified,Originally posted on geappliances.com,2.0
25-10-13,96697400,dw,top_control,GE,GDT650SYVFS,GDT650SYVFS,,us,retail,homedepot,,Negative,use,Easy_Use,The touch pad doesn't work that well.,"[ Failed after 2 months ] || ---------------- || The drain pump failed after 2 months. The touch pad doesn't work that well. The bottom rack is designed poorly for holding dishes. Cleans dishes well, and that's the only reason I don't give it 1 star.","[ Failed after 2 months ] || ---------------- || The drain pump failed after 2 months. The touch pad doesn’t work that well.The bottom rack is designed poorly for holding dishes.Cleans dishes well, and that’s the only reason I don’t give it 1 star.",Not verified,Originally posted on geappliances.com,2.0
25-10-13,96697400,dw,top_control,GE,GDT650SYVFS,GDT650SYVFS,,us,retail,homedepot,,Negative,use,Design,The bottom rack is designed poorly for holding dishes.,"[ Failed after 2 months ] || ---------------- || The drain pump failed after 2 months. The touch pad doesn't work that well. The bottom rack is designed poorly for holding dishes. Cleans dishes well, and that's the only reason I don't give it 1 star.","[ Failed after 2 months ] || ---------------- || The drain pump failed after 2 months. The touch pad doesn’t work that well.The bottom rack is designed poorly for holding dishes.Cleans dishes well, and that’s the only reason I don’t give it 1 star.",Not verified,Originally posted on geappliances.com,2.0
25-10-13,96697400,dw,top_control,GE,GDT650SYVFS,GDT650SYVFS,,us,retail,homedepot,,Negative,use,Easy_Use,The bottom rack is designed poorly for holding dishes.,"[ Failed after 2 months ] || ---------------- || The drain pump failed after 2 months. The touch pad doesn't work that well. The bottom rack is designed poorly for holding dishes. Cleans dishes well, and that's the only reason I don't give it 1 star.","[ Failed after 2 months ] || ---------------- || The drain pump failed after 2 months. The touch pad doesn’t work that well.The bottom rack is designed poorly for holding dishes.Cleans dishes well, and that’s the only reason I don’t give it 1 star.",Not verified,Originally posted on geappliances.com,2.0
25-10-13,96697400,dw,top_control,GE,GDT650SYVFS,GDT650SYVFS,,us,retail,homedepot,,Positive,use,Performance_Washing,"Cleans dishes well, and that's the only reason I don't give it 1 star.","[ Failed after 2 months ] || ---------------- || The drain pump failed after 2 months. The touch pad doesn't work that well. The bottom rack is designed poorly for holding dishes. Cleans dishes well, and that's the only reason I don't give it 1 star.","[ Failed after 2 months ] || ---------------- || The drain pump failed after 2 months. The touch pad doesn’t work that well.The bottom rack is designed poorly for holding dishes.Cleans dishes well, and that’s the only reason I don’t give it 1 star.",Not verified,Originally posted on geappliances.com,2.0
25-10-13,96988517,dw,top_control,BOSCH,800_series,SGX78C55UC,,us,retail,homedepot,,Negative,use,Easy_Use,The area inside the dishwasher is too short.,"[ Too short inside ] || ---------------- || The area inside the dishwasher is too short. We had to extend the adjustable ledge to the fullest extent to match our counter, and we can't even load a normal size glass on the center shelf. The longer I have the machine, the more frustrated I get. I can barely load a fi. Ull size plate in the bottom rack.","[ Too short inside ] || ---------------- || [This review was collected as part of a promotion.] The area inside the dishwasher is too short. We had to extend the adjustable ledge to the fullest extent to match our counter, and we can't even load a normal size glass on the center shelf. The longer I have the machine, the more frustrated I get. I can barely load a fiUll size plate in the bottom rack.",Not verified,Originally posted on bosch-home.com,2.0
25-10-13,96988517,dw,top_control,BOSCH,800_series,SGX78C55UC,,us,retail,homedepot,,Negative,use,Easy_Use,"We had to extend the adjustable ledge to the fullest extent to match our counter, and we can't even load a normal size glass on the center shelf.","[ Too short inside ] || ---------------- || The area inside the dishwasher is too short. We had to extend the adjustable ledge to the fullest extent to match our counter, and we can't even load a normal size glass on the center shelf. The longer I have the machine, the more frustrated I get. I can barely load a fi. Ull size plate in the bottom rack.","[ Too short inside ] || ---------------- || [This review was collected as part of a promotion.] The area inside the dishwasher is too short. We had to extend the adjustable ledge to the fullest extent to match our counter, and we can't even load a normal size glass on the center shelf. The longer I have the machine, the more frustrated I get. I can barely load a fiUll size plate in the bottom rack.",Not verified,Originally posted on bosch-home.com,2.0
25-10-13,96988517,dw,top_control,BOSCH,800_series,SGX78C55UC,,us,retail,homedepot,,Negative,use,,"The longer I have the machine, the more frustrated I get.","[ Too short inside ] || ---------------- || The area inside the dishwasher is too short. We had to extend the adjustable ledge to the fullest extent to match our counter, and we can't even load a normal size glass on the center shelf. The longer I have the machine, the more frustrated I get. I can barely load a fi. Ull size plate in the bottom rack.","[ Too short inside ] || ---------------- || [This review was collected as part of a promotion.] The area inside the dishwasher is too short. We had to extend the adjustable ledge to the fullest extent to match our counter, and we can't even load a normal size glass on the center shelf. The longer I have the machine, the more frustrated I get. I can barely load a fiUll size plate in the bottom rack.",Not verified,Originally posted on bosch-home.com,2.0
25-10-13,96988517,dw,top_control,BOSCH,800_series,SGX78C55UC,,us,retail,homedepot,,Negative,use,Easy_Use,I can barely load a fi.,"[ Too short inside ] || ---------------- || The area inside the dishwasher is too short. We had to extend the adjustable ledge to the fullest extent to match our counter, and we can't even load a normal size glass on the center shelf. The longer I have the machine, the more frustrated I get. I can barely load a fi. Ull size plate in the bottom rack.","[ Too short inside ] || ---------------- || [This review was collected as part of a promotion.] The area inside the dishwasher is too short. We had to extend the adjustable ledge to the fullest extent to match our counter, and we can't even load a normal size glass on the center shelf. The longer I have the machine, the more frustrated I get. I can barely load a fiUll size plate in the bottom rack.",Not verified,Originally posted on bosch-home.com,2.0
