Date,Last Idx,Product Group Name,Product Name,Brand,Model Name,Model Code,Region,Country Code,Site Type,Site,Remarks,Sentiment,CEJ,Category,Sentence (English),Comments (English),Comments (Original),Verified Purchase,Syndication,Rating
24-11-25,66907877,dw,front_control,LG,quadwash,LDF5545ST,,us,retail,lg_com_us,,Positive,use,Design,There is a lot of room for cutlery so I always have clean forks when I need them.,[ A dishwasher that does what its intended to do ] || ---------------- || I'm very pleased with this dishwasher. It's large so I can have many dishes cleaned quicker. There is a lot of room for cutlery so I always have clean forks when I need them. It's smudge-proof so the stainless steel always looks clean. I highly recommend recommend.,[ A dishwasher that does what its intended to do ] || ---------------- || I’m very pleased with this dishwasher.  It’s large so I can have many dishes cleaned quicker.  There is a lot of room for cutlery so I always have clean forks when I need them. It’s smudge-proof so the stainless steel always looks clean. I highly recommend recommend.,,,5.0
24-11-25,66907877,dw,front_control,LG,quadwash,LDF5545ST,,us,retail,lg_com_us,,Positive,use,Performance_Washing,There is a lot of room for cutlery so I always have clean forks when I need them.,[ A dishwasher that does what its intended to do ] || ---------------- || I'm very pleased with this dishwasher. It's large so I can have many dishes cleaned quicker. There is a lot of room for cutlery so I always have clean forks when I need them. It's smudge-proof so the stainless steel always looks clean. I highly recommend recommend.,[ A dishwasher that does what its intended to do ] || ---------------- || I’m very pleased with this dishwasher.  It’s large so I can have many dishes cleaned quicker.  There is a lot of room for cutlery so I always have clean forks when I need them. It’s smudge-proof so the stainless steel always looks clean. I highly recommend recommend.,,,5.0
24-11-25,66907877,dw,front_control,LG,quadwash,LDF5545ST,,us,retail,lg_com_us,,Positive,use,Performance_Washing,It's smudge-proof so the stainless steel always looks clean.,[ A dishwasher that does what its intended to do ] || ---------------- || I'm very pleased with this dishwasher. It's large so I can have many dishes cleaned quicker. There is a lot of room for cutlery so I always have clean forks when I need them. It's smudge-proof so the stainless steel always looks clean. I highly recommend recommend.,[ A dishwasher that does what its intended to do ] || ---------------- || I’m very pleased with this dishwasher.  It’s large so I can have many dishes cleaned quicker.  There is a lot of room for cutlery so I always have clean forks when I need them. It’s smudge-proof so the stainless steel always looks clean. I highly recommend recommend.,,,5.0
24-11-25,66907877,dw,front_control,LG,quadwash,LDF5545ST,,us,retail,lg_com_us,,Very Positive,use,,I highly recommend recommend.,[ A dishwasher that does what its intended to do ] || ---------------- || I'm very pleased with this dishwasher. It's large so I can have many dishes cleaned quicker. There is a lot of room for cutlery so I always have clean forks when I need them. It's smudge-proof so the stainless steel always looks clean. I highly recommend recommend.,[ A dishwasher that does what its intended to do ] || ---------------- || I’m very pleased with this dishwasher.  It’s large so I can have many dishes cleaned quicker.  There is a lot of room for cutlery so I always have clean forks when I need them. It’s smudge-proof so the stainless steel always looks clean. I highly recommend recommend.,,,5.0
24-11-25,66907897,dw,front_control,LG,quadwash,LDF5545ST,,us,retail,lg_com_us,,Negative,"maintain,replace",Durability,"The motor went out after 5 years, but LG replaced it.","[ Part was under warranty, but labor is not included ] || ---------------- || The motor went out after 5 years, but LG replaced it.","[ Part was under warranty, but labor is not included ] || ---------------- || The motor went out after 5 years, but LG replaced it.",,,4.0
24-11-25,66908137,dw,top_control,BOSCH,4_series,SBH4HVX00E,EU,es,retail,bosch_home_es,,Positive,use,Noise_Vibration,Quiet and clean counter,[ Power ] || ---------------- || Quiet and clean counter,[ Grym ] || ---------------- || Tyst och ren disk,,,2.0
24-11-25,80898849,dw,top_control,KITCHENAID,KDTM405PPS,KDTM405PPS,,us,retail,costco,,Positive,"purchase,use",Design,Extremely happy with this purchase; stainless interior definitely worth the premium.,"[ Great machine; 3rd tier unnecessary ] || ---------------- || Extremely happy with this purchase; stainless interior definitely worth the premium. The one thing I wish were different were the utility of the third drawer; not sure there is as much benefit to it as the things that fit there are minimal in our own kitchen. Overall, though, a stellar machine.","[ Great machine; 3rd tier unnecessary ] || ---------------- || Extremely happy with this purchase; stainless interior definitely worth the premium. The one thing I wish were different were the utility of the third drawer; not sure there is as much benefit to it as the things that fit there are minimal in our own kitchen. Overall, though, a stellar machine.",Verified,,4.0
24-11-25,80898849,dw,top_control,KITCHENAID,KDTM405PPS,KDTM405PPS,,us,retail,costco,,Neutral,use,Easy_Use,The one thing I wish were different were the utility of the third drawer; not sure there is as much benefit to it as the things that fit there are minimal in our own kitchen.,"[ Great machine; 3rd tier unnecessary ] || ---------------- || Extremely happy with this purchase; stainless interior definitely worth the premium. The one thing I wish were different were the utility of the third drawer; not sure there is as much benefit to it as the things that fit there are minimal in our own kitchen. Overall, though, a stellar machine.","[ Great machine; 3rd tier unnecessary ] || ---------------- || Extremely happy with this purchase; stainless interior definitely worth the premium. The one thing I wish were different were the utility of the third drawer; not sure there is as much benefit to it as the things that fit there are minimal in our own kitchen. Overall, though, a stellar machine.",Verified,,4.0
24-11-25,80898849,dw,top_control,KITCHENAID,KDTM405PPS,KDTM405PPS,,us,retail,costco,,Positive,use,,"Overall, though, a stellar machine.","[ Great machine; 3rd tier unnecessary ] || ---------------- || Extremely happy with this purchase; stainless interior definitely worth the premium. The one thing I wish were different were the utility of the third drawer; not sure there is as much benefit to it as the things that fit there are minimal in our own kitchen. Overall, though, a stellar machine.","[ Great machine; 3rd tier unnecessary ] || ---------------- || Extremely happy with this purchase; stainless interior definitely worth the premium. The one thing I wish were different were the utility of the third drawer; not sure there is as much benefit to it as the things that fit there are minimal in our own kitchen. Overall, though, a stellar machine.",Verified,,4.0
24-11-25,80898844,dw,top_control,KITCHENAID,KDTM405PPS,KDTM405PPS,,us,retail,costco,,Positive,use,,We love this dishwasher!,"[ Great machine! ] || ---------------- || We love this dishwasher! It is quiet and cleans exceedingly well. Very large capacity too. While I wasn't that enthusiastic about the third shelf, I find that I use it all the time for large utensils like serving spoons and knives, empty yogurt containers (in order to recycle clean ones), small storage containers/tops, cups and the like. A separate spray device cleans them and they do not bounce around, no matter how light they are. The installation was tricky but worked out in the end. (They had to come back after we found a way for them to install without cutting the floor or adjusting the counter--the installer was not very creative about it.)","[ Great machine! ] || ---------------- || We love this dishwasher! It is quiet and cleans exceedingly well. Very large capacity too. While I wasn't that enthusiastic about the third shelf, I find that I use it all the time for large utensils like serving spoons and knives, empty yogurt containers (in order to recycle clean ones), small storage containers/tops, cups and the like. A separate spray device cleans them and they do not bounce around, no matter how light they are. The installation was tricky but worked out in the end. (They had to come back after we found a way for them to install without cutting the floor or adjusting the counter--the installer was not very creative about it.)",Verified,,5.0
24-11-25,80898844,dw,top_control,KITCHENAID,KDTM405PPS,KDTM405PPS,,us,retail,costco,,Positive,use,Noise_Vibration,It is quiet and cleans exceedingly well.,"[ Great machine! ] || ---------------- || We love this dishwasher! It is quiet and cleans exceedingly well. Very large capacity too. While I wasn't that enthusiastic about the third shelf, I find that I use it all the time for large utensils like serving spoons and knives, empty yogurt containers (in order to recycle clean ones), small storage containers/tops, cups and the like. A separate spray device cleans them and they do not bounce around, no matter how light they are. The installation was tricky but worked out in the end. (They had to come back after we found a way for them to install without cutting the floor or adjusting the counter--the installer was not very creative about it.)","[ Great machine! ] || ---------------- || We love this dishwasher! It is quiet and cleans exceedingly well. Very large capacity too. While I wasn't that enthusiastic about the third shelf, I find that I use it all the time for large utensils like serving spoons and knives, empty yogurt containers (in order to recycle clean ones), small storage containers/tops, cups and the like. A separate spray device cleans them and they do not bounce around, no matter how light they are. The installation was tricky but worked out in the end. (They had to come back after we found a way for them to install without cutting the floor or adjusting the counter--the installer was not very creative about it.)",Verified,,5.0
