Date,Last Idx,Product Group Name,Product Name,Brand,Model Name,Model Code,Region,Country Code,Site Type,Site,Remarks,Sentiment,CEJ,Category,Sentence (English),Comments (English),Comments (Original),Verified Purchase,Syndication,Rating
25-12-24,77329985,dw,freestanding,LG,Objet_collection,DFE6BGE,ASIA,kr,retail,lg_com_kr,,Neutral,replace,Service,"It's only been 5 years since I last replaced it, but there have been a lot of upgrades in the meantime.","It's only been 5 years since I last replaced it, but there have been a lot of upgrades in the meantime.",5년만 교체인데 그사이 뭔가 업그레이드가 많이 됐네요,Verified,,5.0
25-12-24,77329986,dw,builtin,LG,Objet_collection,DUE5BGE,ASIA,kr,retail,lg_com_kr,,Neutral,use,,I'm finally using the dishwasher that everyone uses.,"I'm finally using the dishwasher that everyone uses. When I come home from work, I don't even have the energy to prepare a meal, so I sigh when I have to wash the dishes and go to bed. I just put it in the dishwasher and run it, and the dishes sparkle brightly. Even my heart feels refreshed.",다들  쓴다는 식세기를 이제야 쓰네요~ 일하고 오면밥차릴 기운도 없는데 설거지까지 하고 자려면 ㅠㅠㅠ  한숨만 나왔어요 ~  애벌만 해서 넣어두고 돌리면 샤라락 반짝반짝한 그릇들~  마음까지 뽀득뽀득 합니다,Not verified,,5.0
25-12-24,77329986,dw,builtin,LG,Objet_collection,DUE5BGE,ASIA,kr,retail,lg_com_kr,,Negative,,Product_Satisfaction,"When I come home from work, I don't even have the energy to prepare a meal, so I sigh when I have to wash the dishes and go to bed.","I'm finally using the dishwasher that everyone uses. When I come home from work, I don't even have the energy to prepare a meal, so I sigh when I have to wash the dishes and go to bed. I just put it in the dishwasher and run it, and the dishes sparkle brightly. Even my heart feels refreshed.",다들  쓴다는 식세기를 이제야 쓰네요~ 일하고 오면밥차릴 기운도 없는데 설거지까지 하고 자려면 ㅠㅠㅠ  한숨만 나왔어요 ~  애벌만 해서 넣어두고 돌리면 샤라락 반짝반짝한 그릇들~  마음까지 뽀득뽀득 합니다,Not verified,,5.0
25-12-24,77329986,dw,builtin,LG,Objet_collection,DUE5BGE,ASIA,kr,retail,lg_com_kr,,Positive,use,Performance_Washing,"I just put it in the dishwasher and run it, and the dishes sparkle brightly.","I'm finally using the dishwasher that everyone uses. When I come home from work, I don't even have the energy to prepare a meal, so I sigh when I have to wash the dishes and go to bed. I just put it in the dishwasher and run it, and the dishes sparkle brightly. Even my heart feels refreshed.",다들  쓴다는 식세기를 이제야 쓰네요~ 일하고 오면밥차릴 기운도 없는데 설거지까지 하고 자려면 ㅠㅠㅠ  한숨만 나왔어요 ~  애벌만 해서 넣어두고 돌리면 샤라락 반짝반짝한 그릇들~  마음까지 뽀득뽀득 합니다,Not verified,,5.0
25-12-24,77329986,dw,builtin,LG,Objet_collection,DUE5BGE,ASIA,kr,retail,lg_com_kr,,Positive,,Durability,Even my heart feels refreshed.,"I'm finally using the dishwasher that everyone uses. When I come home from work, I don't even have the energy to prepare a meal, so I sigh when I have to wash the dishes and go to bed. I just put it in the dishwasher and run it, and the dishes sparkle brightly. Even my heart feels refreshed.",다들  쓴다는 식세기를 이제야 쓰네요~ 일하고 오면밥차릴 기운도 없는데 설거지까지 하고 자려면 ㅠㅠㅠ  한숨만 나왔어요 ~  애벌만 해서 넣어두고 돌리면 샤라락 반짝반짝한 그릇들~  마음까지 뽀득뽀득 합니다,Not verified,,5.0
25-12-24,77330175,dw,builtin,LG,Objet_collection,DUE6BGL2E,ASIA,kr,retail,lg_com_kr,,Positive,purchase,,I bought this dryer because it fits perfectly with the dryer I already had!,I bought this dryer because it fits perfectly with the dryer I already had! LG is the best when it comes to home appliances!,기존에 가지고있던 건조기와 딱 맞는걸로 구매했어요! 역시 가전은 엘지!!,Verified,,5.0
25-12-24,77330175,dw,builtin,LG,Objet_collection,DUE6BGL2E,ASIA,kr,retail,lg_com_kr,,Very Positive,,,LG is the best when it comes to home appliances!,I bought this dryer because it fits perfectly with the dryer I already had! LG is the best when it comes to home appliances!,기존에 가지고있던 건조기와 딱 맞는걸로 구매했어요! 역시 가전은 엘지!!,Verified,,5.0
25-12-24,77330174,dw,builtin,LG,Objet_collection,DUE6BGL2E,ASIA,kr,retail,lg_com_kr,,Neutral,purchase,Design,I gave this to my wife as a housewarming gift.,"I gave this to my wife as a housewarming gift. At first, she was indifferent, but after using it, she said she loved it. It's one of the best home appliances I own.",와이프에게 이사선물로 해줬는데요.처음엔 시큰둥하더니 사용해보고는 너무 좋다고하네요.가지고 있는 가전 중에 1픽이라는ㅎ,Verified,,5.0
25-12-24,77330174,dw,builtin,LG,Objet_collection,DUE6BGL2E,ASIA,kr,retail,lg_com_kr,,Positive,use,,"At first, she was indifferent, but after using it, she said she loved it.","I gave this to my wife as a housewarming gift. At first, she was indifferent, but after using it, she said she loved it. It's one of the best home appliances I own.",와이프에게 이사선물로 해줬는데요.처음엔 시큰둥하더니 사용해보고는 너무 좋다고하네요.가지고 있는 가전 중에 1픽이라는ㅎ,Verified,,5.0
25-12-24,77330174,dw,builtin,LG,Objet_collection,DUE6BGL2E,ASIA,kr,retail,lg_com_kr,,Very Positive,use,,It's one of the best home appliances I own.,"I gave this to my wife as a housewarming gift. At first, she was indifferent, but after using it, she said she loved it. It's one of the best home appliances I own.",와이프에게 이사선물로 해줬는데요.처음엔 시큰둥하더니 사용해보고는 너무 좋다고하네요.가지고 있는 가전 중에 1픽이라는ㅎ,Verified,,5.0
