Date,Last Idx,Product Group Name,Product Name,Brand,Model Name,Model Code,Region,Country Code,Site Type,Site,Remarks,Sentiment,CEJ,Category,Sentence (English),Comments (English),Comments (Original),Verified Purchase,Syndication,Rating
24-09-02,76580891,dw,front_control,MAYTAG,MDB4949SKB_MDB4949SKW_MDB4949SKZ,MDB4949SKB_MDB4949SKW_MDB4949SKZ,,us,retail,lowes,,Positive,use,Noise_Vibration,Dishes come out so clean and it's quiet .,[ Love everything about it. ] || ---------------- || This is by fare the best dishwasher I have ever had. Dishes come out so clean and it's quiet . My last one was a Bosch and it was terrible.I can't say enough good things about this one highly recommend it.Quite.,[ Love everything about it. ] || ---------------- || [This review was collected as part of a promotion.] This is by fare the best dishwasher I have ever had. Dishes come out so clean and it’s  quiet . My last one was a Bosch and it was terrible.I can’t say enough good things about this one highly recommend it.Quite.,Not verified,Originally posted on maytag.com,5.0
24-09-02,76580891,dw,front_control,MAYTAG,MDB4949SKB_MDB4949SKW_MDB4949SKZ,MDB4949SKB_MDB4949SKW_MDB4949SKZ,,us,retail,lowes,,Positive,use,Performance_Washing,Dishes come out so clean and it's quiet .,[ Love everything about it. ] || ---------------- || This is by fare the best dishwasher I have ever had. Dishes come out so clean and it's quiet . My last one was a Bosch and it was terrible.I can't say enough good things about this one highly recommend it.Quite.,[ Love everything about it. ] || ---------------- || [This review was collected as part of a promotion.] This is by fare the best dishwasher I have ever had. Dishes come out so clean and it’s  quiet . My last one was a Bosch and it was terrible.I can’t say enough good things about this one highly recommend it.Quite.,Not verified,Originally posted on maytag.com,5.0
24-09-02,76580891,dw,front_control,MAYTAG,MDB4949SKB_MDB4949SKW_MDB4949SKZ,MDB4949SKB_MDB4949SKW_MDB4949SKZ,,us,retail,lowes,,Very Negative,use,Service,My last one was a Bosch and it was terrible.,[ Love everything about it. ] || ---------------- || This is by fare the best dishwasher I have ever had. Dishes come out so clean and it's quiet . My last one was a Bosch and it was terrible.I can't say enough good things about this one highly recommend it.Quite.,[ Love everything about it. ] || ---------------- || [This review was collected as part of a promotion.] This is by fare the best dishwasher I have ever had. Dishes come out so clean and it’s  quiet . My last one was a Bosch and it was terrible.I can’t say enough good things about this one highly recommend it.Quite.,Not verified,Originally posted on maytag.com,5.0
24-09-02,76580891,dw,front_control,MAYTAG,MDB4949SKB_MDB4949SKW_MDB4949SKZ,MDB4949SKB_MDB4949SKW_MDB4949SKZ,,us,retail,lowes,,Very Positive,use,,I can't say enough good things about this one highly recommend it.,[ Love everything about it. ] || ---------------- || This is by fare the best dishwasher I have ever had. Dishes come out so clean and it's quiet . My last one was a Bosch and it was terrible.I can't say enough good things about this one highly recommend it.Quite.,[ Love everything about it. ] || ---------------- || [This review was collected as part of a promotion.] This is by fare the best dishwasher I have ever had. Dishes come out so clean and it’s  quiet . My last one was a Bosch and it was terrible.I can’t say enough good things about this one highly recommend it.Quite.,Not verified,Originally posted on maytag.com,5.0
24-09-02,76580891,dw,front_control,MAYTAG,MDB4949SKB_MDB4949SKW_MDB4949SKZ,MDB4949SKB_MDB4949SKW_MDB4949SKZ,,us,retail,lowes,,Positive,,Noise_Vibration,Quite.,[ Love everything about it. ] || ---------------- || This is by fare the best dishwasher I have ever had. Dishes come out so clean and it's quiet . My last one was a Bosch and it was terrible.I can't say enough good things about this one highly recommend it.Quite.,[ Love everything about it. ] || ---------------- || [This review was collected as part of a promotion.] This is by fare the best dishwasher I have ever had. Dishes come out so clean and it’s  quiet . My last one was a Bosch and it was terrible.I can’t say enough good things about this one highly recommend it.Quite.,Not verified,Originally posted on maytag.com,5.0
24-09-02,76580887,dw,front_control,MAYTAG,MDB4949SKB_MDB4949SKW_MDB4949SKZ,MDB4949SKB_MDB4949SKW_MDB4949SKZ,,us,retail,lowes,,Very Positive,use,,So far it's one of the best dishwashers that I've ever owned.,[ GREAT PRODUCT ] || ---------------- || So far it's one of the best dishwashers that I've ever owned. Everything comes out sparkling clean and Dry.,[ GREAT PRODUCT ] || ---------------- || [This review was collected as part of a promotion.] So far it’s one of the best dishwashers that I’ve ever owned. Everything comes out sparkling clean and Dry.,Not verified,Originally posted on maytag.com,5.0
24-09-02,76580887,dw,front_control,MAYTAG,MDB4949SKB_MDB4949SKW_MDB4949SKZ,MDB4949SKB_MDB4949SKW_MDB4949SKZ,,us,retail,lowes,,Positive,use,Performance_Drying,Everything comes out sparkling clean and Dry.,[ GREAT PRODUCT ] || ---------------- || So far it's one of the best dishwashers that I've ever owned. Everything comes out sparkling clean and Dry.,[ GREAT PRODUCT ] || ---------------- || [This review was collected as part of a promotion.] So far it’s one of the best dishwashers that I’ve ever owned. Everything comes out sparkling clean and Dry.,Not verified,Originally posted on maytag.com,5.0
24-09-02,76580887,dw,front_control,MAYTAG,MDB4949SKB_MDB4949SKW_MDB4949SKZ,MDB4949SKB_MDB4949SKW_MDB4949SKZ,,us,retail,lowes,,Positive,use,Performance_Washing,Everything comes out sparkling clean and Dry.,[ GREAT PRODUCT ] || ---------------- || So far it's one of the best dishwashers that I've ever owned. Everything comes out sparkling clean and Dry.,[ GREAT PRODUCT ] || ---------------- || [This review was collected as part of a promotion.] So far it’s one of the best dishwashers that I’ve ever owned. Everything comes out sparkling clean and Dry.,Not verified,Originally posted on maytag.com,5.0
24-09-02,76580892,dw,front_control,MAYTAG,MDB4949SKB_MDB4949SKW_MDB4949SKZ,MDB4949SKB_MDB4949SKW_MDB4949SKZ,,us,retail,lowes,,Neutral,purchase,,"We bought a Maytag washer for our basement as a second Maytag washer,.","[ Outstanding machine ] || ---------------- || We bought a Maytag washer for our basement as a second Maytag washer,. We have used a Maytag Neptune for 30 years and it still is working great.","[ Outstanding machine ] || ---------------- || [This review was collected as part of a promotion.] We bought a Maytag washer for our basement as a second Maytag washer,. We have used a Maytag Neptune for 30 years and it still is working great.",Not verified,Originally posted on maytag.com,5.0
24-09-02,76580892,dw,front_control,MAYTAG,MDB4949SKB_MDB4949SKW_MDB4949SKZ,MDB4949SKB_MDB4949SKW_MDB4949SKZ,,us,retail,lowes,,Positive,use,,We have used a Maytag Neptune for 30 years and it still is working great.,"[ Outstanding machine ] || ---------------- || We bought a Maytag washer for our basement as a second Maytag washer,. We have used a Maytag Neptune for 30 years and it still is working great.","[ Outstanding machine ] || ---------------- || [This review was collected as part of a promotion.] We bought a Maytag washer for our basement as a second Maytag washer,. We have used a Maytag Neptune for 30 years and it still is working great.",Not verified,Originally posted on maytag.com,5.0
