Date,Last Idx,Product Group Name,Product Name,Brand,Model Name,Model Code,Region,Country Code,Site Type,Site,Remarks,Sentiment,CEJ,Category,Sentence (English),Comments (English),Comments (Original),Verified Purchase,Syndication,Rating
23-08-14,54435064,dw,dishwasher,LG,Objet_collection,,ASIA,kr,blog,naver_blog,om,Neutral,use,Easy_Use,"It's a gel type, so it's more convenient to use.","It's a gel type, so it's more convenient to use. I will have to buy and try it too.",젤타입이라서 더 편리하게 사용 가능하겠는걸요저도 구입해서 사용해봐야겠네요 ㅎㅎ,,,unrated
23-08-14,54435064,dw,dishwasher,LG,Objet_collection,,ASIA,kr,blog,naver_blog,om,Neutral,use,,I will have to buy and try it too.,"It's a gel type, so it's more convenient to use. I will have to buy and try it too.",젤타입이라서 더 편리하게 사용 가능하겠는걸요저도 구입해서 사용해봐야겠네요 ㅎㅎ,,,unrated
23-08-14,54435062,dw,dishwasher,LG,Objet_collection,,ASIA,kr,blog,naver_blog,om,Neutral,aware,,We have a lot of greasy food in our house.,We have a lot of greasy food in our house. Finish Detergent It seems to clean well and cleanly! It has plenty of capacity too.,저희집은 기름진 음식이 많이나오는데피니시 세제 깔끔하고 뽀득하게 잘 닦이는 것 같아요!용량도 넉넉하구요~,,,unrated
23-08-14,54435062,dw,dishwasher,LG,Objet_collection,,ASIA,kr,blog,naver_blog,om,Positive,use,Performance_Washing,Finish Detergent It seems to clean well and cleanly!,We have a lot of greasy food in our house. Finish Detergent It seems to clean well and cleanly! It has plenty of capacity too.,저희집은 기름진 음식이 많이나오는데피니시 세제 깔끔하고 뽀득하게 잘 닦이는 것 같아요!용량도 넉넉하구요~,,,unrated
23-08-14,54435062,dw,dishwasher,LG,Objet_collection,,ASIA,kr,blog,naver_blog,om,Positive,use,Design,It has plenty of capacity too.,We have a lot of greasy food in our house. Finish Detergent It seems to clean well and cleanly! It has plenty of capacity too.,저희집은 기름진 음식이 많이나오는데피니시 세제 깔끔하고 뽀득하게 잘 닦이는 것 같아요!용량도 넉넉하구요~,,,unrated
23-08-14,54435069,dw,dishwasher,LG,Objet_collection,,ASIA,kr,blog,naver_blog,om,Neutral,use,,"I think it was when I bought it, but I want to use it with this!","I think it was when I bought it, but I want to use it with this!",저도 살 때 된것 같은데 이걸로 써봐야겠어요!,,,unrated
23-08-14,54435068,dw,dishwasher,LG,Objet_collection,,ASIA,kr,blog,naver_blog,om,Neutral,,Easy_Use,"Still, I was thinking about what to use if I used up the existing ones.","Still, I was thinking about what to use if I used up the existing ones. thank you ^^",안그래도 기존거 다쓰면 뭘쓸까 고민중였는데감사합니당^^,,,unrated
23-08-14,54435068,dw,dishwasher,LG,Objet_collection,,ASIA,kr,blog,naver_blog,om,,,,thank you ^^,"Still, I was thinking about what to use if I used up the existing ones. thank you ^^",안그래도 기존거 다쓰면 뭘쓸까 고민중였는데감사합니당^^,,,unrated
23-08-14,54435079,dw,top_control,BOSCH,SHSM63W56N,SHSM63W56N,,us,retail,bosch_home_us,,Positive,use,Easy_Use,"The dishwasher is easy to use, works great.","[ Bosch 300 Series Dishwasher SHSM63W55N Model ] || ---------------- || The dishwasher is easy to use, works great. The cleanout is easy to manage, and most importantly remove and place back after it's clean. The three rack system allows more dishwishes to be cleaned. The middle rack is adjustable which allows for the bigger pots and pans to be cleaned. My wife appreciates the red light that allows my family to know the dishwasher is running. This prevents my kids from opening the dishwasher during the wash cycle. If you are a do-it-yourselfer, install isn't too bad. The small elbow connection for the waterline I had to use from my old dishwasher. This connection is in the back, I wish it was in the front so I could see if it is leaking or not once I turn on the dishwasher. This is the best dishwasher we have ever owned, but our sample size is only 3. It's worth the investment.","[ Bosch 300 Series Dishwasher SHSM63W55N Model ] || ---------------- || The dishwasher is easy to use, works great. The cleanout is easy to manage, and most importantly remove and place back after it's clean. The three rack system allows more dishwishes to be cleaned. The middle rack is adjustable which allows for the bigger pots and pans to be cleaned. My wife appreciates the red light that allows my family to know the dishwasher is running. This prevents my kids from opening the dishwasher during the wash cycle. If you are a do-it-yourselfer, install isn't too bad. The small elbow connection for the waterline I had to use from my old dishwasher. This connection is in the back, I wish it was in the front so I could see if it is leaking or not once I turn on the dishwasher. This is the best dishwasher we have ever owned, but our sample size is only 3. It's worth the investment.",,,5.0
23-08-14,54435079,dw,top_control,BOSCH,SHSM63W56N,SHSM63W56N,,us,retail,bosch_home_us,,Positive,use,Easy_Use,"The cleanout is easy to manage, and most importantly remove and place back after it's clean.","[ Bosch 300 Series Dishwasher SHSM63W55N Model ] || ---------------- || The dishwasher is easy to use, works great. The cleanout is easy to manage, and most importantly remove and place back after it's clean. The three rack system allows more dishwishes to be cleaned. The middle rack is adjustable which allows for the bigger pots and pans to be cleaned. My wife appreciates the red light that allows my family to know the dishwasher is running. This prevents my kids from opening the dishwasher during the wash cycle. If you are a do-it-yourselfer, install isn't too bad. The small elbow connection for the waterline I had to use from my old dishwasher. This connection is in the back, I wish it was in the front so I could see if it is leaking or not once I turn on the dishwasher. This is the best dishwasher we have ever owned, but our sample size is only 3. It's worth the investment.","[ Bosch 300 Series Dishwasher SHSM63W55N Model ] || ---------------- || The dishwasher is easy to use, works great. The cleanout is easy to manage, and most importantly remove and place back after it's clean. The three rack system allows more dishwishes to be cleaned. The middle rack is adjustable which allows for the bigger pots and pans to be cleaned. My wife appreciates the red light that allows my family to know the dishwasher is running. This prevents my kids from opening the dishwasher during the wash cycle. If you are a do-it-yourselfer, install isn't too bad. The small elbow connection for the waterline I had to use from my old dishwasher. This connection is in the back, I wish it was in the front so I could see if it is leaking or not once I turn on the dishwasher. This is the best dishwasher we have ever owned, but our sample size is only 3. It's worth the investment.",,,5.0
