Date,Last Idx,Product Group Name,Product Name,Brand,Model Name,Model Code,Region,Country Code,Site Type,Site,Remarks,Sentiment,CEJ,Category,Sentence (English),Comments (English),Comments (Original),Verified Purchase,Syndication,Rating
23-12-13,87867732,dw,top_control,KITCHENAID,KDPM604KPS,KDPM604KPS,,us,retail,bestbuy,,Neutral,use,,Its just right.,"[ The “Goldilocks” of Dishwashers ] || ---------------- || Its just right. Not too cheap (price and build) and not too expensive (especially when on sale). Its easy to trip over LG and Samsung, even GE, with the ability to WiFi connect (really? ), steam, etc. However, quality matters, and a brand history of making excellent products is important, and in this aspect KitchenAid does not fail. The fearures are grear, the third drawer is deeper than other brands, and while Bosch is great (and what I looked at first) the KitchenAid beats it and the other brands solidly. Very much like the display with a timer on top of door, while front tells what cycle it is on. It is fairly quiet too. All around a model to be happy with. (Note, it meshes well with other brands as it does not say KitchenAid on the front. Smart idea! ). (Also, when found on sale or at outlet, what a steal. I paid $552 and installed myself, which was straightforward)","[ The “Goldilocks” of Dishwashers ] || ---------------- || Its just right.  Not too cheap (price and build) and not too expensive (especially when on sale).  Its easy to trip over LG and Samsung, even GE, with the ability to WiFi connect (really?), steam, etc.  However, quality matters, and a brand history of making excellent products is important, and in this aspect KitchenAid does not fail.  The fearures are grear, the third drawer is deeper than other brands, and while Bosch is great (and what I looked at first) the KitchenAid beats it and the other brands solidly.  Very much like the display with a timer on top of door, while front tells what cycle it is on.  It is fairly quiet too.  All around a model to be happy with.  (Note, it meshes well with other brands as it does not say KitchenAid on the front.  Smart idea!). (Also, when found on sale or at outlet, what a steal.  I paid $552 and installed myself, which was straightforward)",Verified,,5.0
23-12-13,87867732,dw,top_control,KITCHENAID,KDPM604KPS,KDPM604KPS,,us,retail,bestbuy,,Positive,purchase,Price,Not too cheap (price and build) and not too expensive (especially when on sale).,"[ The “Goldilocks” of Dishwashers ] || ---------------- || Its just right. Not too cheap (price and build) and not too expensive (especially when on sale). Its easy to trip over LG and Samsung, even GE, with the ability to WiFi connect (really? ), steam, etc. However, quality matters, and a brand history of making excellent products is important, and in this aspect KitchenAid does not fail. The fearures are grear, the third drawer is deeper than other brands, and while Bosch is great (and what I looked at first) the KitchenAid beats it and the other brands solidly. Very much like the display with a timer on top of door, while front tells what cycle it is on. It is fairly quiet too. All around a model to be happy with. (Note, it meshes well with other brands as it does not say KitchenAid on the front. Smart idea! ). (Also, when found on sale or at outlet, what a steal. I paid $552 and installed myself, which was straightforward)","[ The “Goldilocks” of Dishwashers ] || ---------------- || Its just right.  Not too cheap (price and build) and not too expensive (especially when on sale).  Its easy to trip over LG and Samsung, even GE, with the ability to WiFi connect (really?), steam, etc.  However, quality matters, and a brand history of making excellent products is important, and in this aspect KitchenAid does not fail.  The fearures are grear, the third drawer is deeper than other brands, and while Bosch is great (and what I looked at first) the KitchenAid beats it and the other brands solidly.  Very much like the display with a timer on top of door, while front tells what cycle it is on.  It is fairly quiet too.  All around a model to be happy with.  (Note, it meshes well with other brands as it does not say KitchenAid on the front.  Smart idea!). (Also, when found on sale or at outlet, what a steal.  I paid $552 and installed myself, which was straightforward)",Verified,,5.0
23-12-13,87867732,dw,top_control,KITCHENAID,KDPM604KPS,KDPM604KPS,,us,retail,bestbuy,,Positive,use,Easy_Use,"Its easy to trip over LG and Samsung, even GE, with the ability to WiFi connect (really? ),","[ The “Goldilocks” of Dishwashers ] || ---------------- || Its just right. Not too cheap (price and build) and not too expensive (especially when on sale). Its easy to trip over LG and Samsung, even GE, with the ability to WiFi connect (really? ), steam, etc. However, quality matters, and a brand history of making excellent products is important, and in this aspect KitchenAid does not fail. The fearures are grear, the third drawer is deeper than other brands, and while Bosch is great (and what I looked at first) the KitchenAid beats it and the other brands solidly. Very much like the display with a timer on top of door, while front tells what cycle it is on. It is fairly quiet too. All around a model to be happy with. (Note, it meshes well with other brands as it does not say KitchenAid on the front. Smart idea! ). (Also, when found on sale or at outlet, what a steal. I paid $552 and installed myself, which was straightforward)","[ The “Goldilocks” of Dishwashers ] || ---------------- || Its just right.  Not too cheap (price and build) and not too expensive (especially when on sale).  Its easy to trip over LG and Samsung, even GE, with the ability to WiFi connect (really?), steam, etc.  However, quality matters, and a brand history of making excellent products is important, and in this aspect KitchenAid does not fail.  The fearures are grear, the third drawer is deeper than other brands, and while Bosch is great (and what I looked at first) the KitchenAid beats it and the other brands solidly.  Very much like the display with a timer on top of door, while front tells what cycle it is on.  It is fairly quiet too.  All around a model to be happy with.  (Note, it meshes well with other brands as it does not say KitchenAid on the front.  Smart idea!). (Also, when found on sale or at outlet, what a steal.  I paid $552 and installed myself, which was straightforward)",Verified,,5.0
23-12-13,87867732,dw,top_control,KITCHENAID,KDPM604KPS,KDPM604KPS,,us,retail,bestbuy,,Neutral,,,"steam, etc.","[ The “Goldilocks” of Dishwashers ] || ---------------- || Its just right. Not too cheap (price and build) and not too expensive (especially when on sale). Its easy to trip over LG and Samsung, even GE, with the ability to WiFi connect (really? ), steam, etc. However, quality matters, and a brand history of making excellent products is important, and in this aspect KitchenAid does not fail. The fearures are grear, the third drawer is deeper than other brands, and while Bosch is great (and what I looked at first) the KitchenAid beats it and the other brands solidly. Very much like the display with a timer on top of door, while front tells what cycle it is on. It is fairly quiet too. All around a model to be happy with. (Note, it meshes well with other brands as it does not say KitchenAid on the front. Smart idea! ). (Also, when found on sale or at outlet, what a steal. I paid $552 and installed myself, which was straightforward)","[ The “Goldilocks” of Dishwashers ] || ---------------- || Its just right.  Not too cheap (price and build) and not too expensive (especially when on sale).  Its easy to trip over LG and Samsung, even GE, with the ability to WiFi connect (really?), steam, etc.  However, quality matters, and a brand history of making excellent products is important, and in this aspect KitchenAid does not fail.  The fearures are grear, the third drawer is deeper than other brands, and while Bosch is great (and what I looked at first) the KitchenAid beats it and the other brands solidly.  Very much like the display with a timer on top of door, while front tells what cycle it is on.  It is fairly quiet too.  All around a model to be happy with.  (Note, it meshes well with other brands as it does not say KitchenAid on the front.  Smart idea!). (Also, when found on sale or at outlet, what a steal.  I paid $552 and installed myself, which was straightforward)",Verified,,5.0
23-12-13,87867732,dw,top_control,KITCHENAID,KDPM604KPS,KDPM604KPS,,us,retail,bestbuy,,Neutral,,Durability,"However, quality matters, and a brand history of making excellent products is important, and in this aspect KitchenAid does not fail.","[ The “Goldilocks” of Dishwashers ] || ---------------- || Its just right. Not too cheap (price and build) and not too expensive (especially when on sale). Its easy to trip over LG and Samsung, even GE, with the ability to WiFi connect (really? ), steam, etc. However, quality matters, and a brand history of making excellent products is important, and in this aspect KitchenAid does not fail. The fearures are grear, the third drawer is deeper than other brands, and while Bosch is great (and what I looked at first) the KitchenAid beats it and the other brands solidly. Very much like the display with a timer on top of door, while front tells what cycle it is on. It is fairly quiet too. All around a model to be happy with. (Note, it meshes well with other brands as it does not say KitchenAid on the front. Smart idea! ). (Also, when found on sale or at outlet, what a steal. I paid $552 and installed myself, which was straightforward)","[ The “Goldilocks” of Dishwashers ] || ---------------- || Its just right.  Not too cheap (price and build) and not too expensive (especially when on sale).  Its easy to trip over LG and Samsung, even GE, with the ability to WiFi connect (really?), steam, etc.  However, quality matters, and a brand history of making excellent products is important, and in this aspect KitchenAid does not fail.  The fearures are grear, the third drawer is deeper than other brands, and while Bosch is great (and what I looked at first) the KitchenAid beats it and the other brands solidly.  Very much like the display with a timer on top of door, while front tells what cycle it is on.  It is fairly quiet too.  All around a model to be happy with.  (Note, it meshes well with other brands as it does not say KitchenAid on the front.  Smart idea!). (Also, when found on sale or at outlet, what a steal.  I paid $552 and installed myself, which was straightforward)",Verified,,5.0
23-12-13,87867732,dw,top_control,KITCHENAID,KDPM604KPS,KDPM604KPS,,us,retail,bestbuy,,Positive,use,Easy_Use,"The fearures are grear, the third drawer is deeper than other brands, and while Bosch is great (and what I looked at first) the KitchenAid beats it and the other brands solidly.","[ The “Goldilocks” of Dishwashers ] || ---------------- || Its just right. Not too cheap (price and build) and not too expensive (especially when on sale). Its easy to trip over LG and Samsung, even GE, with the ability to WiFi connect (really? ), steam, etc. However, quality matters, and a brand history of making excellent products is important, and in this aspect KitchenAid does not fail. The fearures are grear, the third drawer is deeper than other brands, and while Bosch is great (and what I looked at first) the KitchenAid beats it and the other brands solidly. Very much like the display with a timer on top of door, while front tells what cycle it is on. It is fairly quiet too. All around a model to be happy with. (Note, it meshes well with other brands as it does not say KitchenAid on the front. Smart idea! ). (Also, when found on sale or at outlet, what a steal. I paid $552 and installed myself, which was straightforward)","[ The “Goldilocks” of Dishwashers ] || ---------------- || Its just right.  Not too cheap (price and build) and not too expensive (especially when on sale).  Its easy to trip over LG and Samsung, even GE, with the ability to WiFi connect (really?), steam, etc.  However, quality matters, and a brand history of making excellent products is important, and in this aspect KitchenAid does not fail.  The fearures are grear, the third drawer is deeper than other brands, and while Bosch is great (and what I looked at first) the KitchenAid beats it and the other brands solidly.  Very much like the display with a timer on top of door, while front tells what cycle it is on.  It is fairly quiet too.  All around a model to be happy with.  (Note, it meshes well with other brands as it does not say KitchenAid on the front.  Smart idea!). (Also, when found on sale or at outlet, what a steal.  I paid $552 and installed myself, which was straightforward)",Verified,,5.0
23-12-13,87867732,dw,top_control,KITCHENAID,KDPM604KPS,KDPM604KPS,,us,retail,bestbuy,,Neutral,use,Easy_Use,"Very much like the display with a timer on top of door, while front tells what cycle it is on.","[ The “Goldilocks” of Dishwashers ] || ---------------- || Its just right. Not too cheap (price and build) and not too expensive (especially when on sale). Its easy to trip over LG and Samsung, even GE, with the ability to WiFi connect (really? ), steam, etc. However, quality matters, and a brand history of making excellent products is important, and in this aspect KitchenAid does not fail. The fearures are grear, the third drawer is deeper than other brands, and while Bosch is great (and what I looked at first) the KitchenAid beats it and the other brands solidly. Very much like the display with a timer on top of door, while front tells what cycle it is on. It is fairly quiet too. All around a model to be happy with. (Note, it meshes well with other brands as it does not say KitchenAid on the front. Smart idea! ). (Also, when found on sale or at outlet, what a steal. I paid $552 and installed myself, which was straightforward)","[ The “Goldilocks” of Dishwashers ] || ---------------- || Its just right.  Not too cheap (price and build) and not too expensive (especially when on sale).  Its easy to trip over LG and Samsung, even GE, with the ability to WiFi connect (really?), steam, etc.  However, quality matters, and a brand history of making excellent products is important, and in this aspect KitchenAid does not fail.  The fearures are grear, the third drawer is deeper than other brands, and while Bosch is great (and what I looked at first) the KitchenAid beats it and the other brands solidly.  Very much like the display with a timer on top of door, while front tells what cycle it is on.  It is fairly quiet too.  All around a model to be happy with.  (Note, it meshes well with other brands as it does not say KitchenAid on the front.  Smart idea!). (Also, when found on sale or at outlet, what a steal.  I paid $552 and installed myself, which was straightforward)",Verified,,5.0
23-12-13,87867732,dw,top_control,KITCHENAID,KDPM604KPS,KDPM604KPS,,us,retail,bestbuy,,Positive,use,Noise_Vibration,It is fairly quiet too.,"[ The “Goldilocks” of Dishwashers ] || ---------------- || Its just right. Not too cheap (price and build) and not too expensive (especially when on sale). Its easy to trip over LG and Samsung, even GE, with the ability to WiFi connect (really? ), steam, etc. However, quality matters, and a brand history of making excellent products is important, and in this aspect KitchenAid does not fail. The fearures are grear, the third drawer is deeper than other brands, and while Bosch is great (and what I looked at first) the KitchenAid beats it and the other brands solidly. Very much like the display with a timer on top of door, while front tells what cycle it is on. It is fairly quiet too. All around a model to be happy with. (Note, it meshes well with other brands as it does not say KitchenAid on the front. Smart idea! ). (Also, when found on sale or at outlet, what a steal. I paid $552 and installed myself, which was straightforward)","[ The “Goldilocks” of Dishwashers ] || ---------------- || Its just right.  Not too cheap (price and build) and not too expensive (especially when on sale).  Its easy to trip over LG and Samsung, even GE, with the ability to WiFi connect (really?), steam, etc.  However, quality matters, and a brand history of making excellent products is important, and in this aspect KitchenAid does not fail.  The fearures are grear, the third drawer is deeper than other brands, and while Bosch is great (and what I looked at first) the KitchenAid beats it and the other brands solidly.  Very much like the display with a timer on top of door, while front tells what cycle it is on.  It is fairly quiet too.  All around a model to be happy with.  (Note, it meshes well with other brands as it does not say KitchenAid on the front.  Smart idea!). (Also, when found on sale or at outlet, what a steal.  I paid $552 and installed myself, which was straightforward)",Verified,,5.0
23-12-13,87867732,dw,top_control,KITCHENAID,KDPM604KPS,KDPM604KPS,,us,retail,bestbuy,,Positive,,,All around a model to be happy with. (,"[ The “Goldilocks” of Dishwashers ] || ---------------- || Its just right. Not too cheap (price and build) and not too expensive (especially when on sale). Its easy to trip over LG and Samsung, even GE, with the ability to WiFi connect (really? ), steam, etc. However, quality matters, and a brand history of making excellent products is important, and in this aspect KitchenAid does not fail. The fearures are grear, the third drawer is deeper than other brands, and while Bosch is great (and what I looked at first) the KitchenAid beats it and the other brands solidly. Very much like the display with a timer on top of door, while front tells what cycle it is on. It is fairly quiet too. All around a model to be happy with. (Note, it meshes well with other brands as it does not say KitchenAid on the front. Smart idea! ). (Also, when found on sale or at outlet, what a steal. I paid $552 and installed myself, which was straightforward)","[ The “Goldilocks” of Dishwashers ] || ---------------- || Its just right.  Not too cheap (price and build) and not too expensive (especially when on sale).  Its easy to trip over LG and Samsung, even GE, with the ability to WiFi connect (really?), steam, etc.  However, quality matters, and a brand history of making excellent products is important, and in this aspect KitchenAid does not fail.  The fearures are grear, the third drawer is deeper than other brands, and while Bosch is great (and what I looked at first) the KitchenAid beats it and the other brands solidly.  Very much like the display with a timer on top of door, while front tells what cycle it is on.  It is fairly quiet too.  All around a model to be happy with.  (Note, it meshes well with other brands as it does not say KitchenAid on the front.  Smart idea!). (Also, when found on sale or at outlet, what a steal.  I paid $552 and installed myself, which was straightforward)",Verified,,5.0
23-12-13,87867732,dw,top_control,KITCHENAID,KDPM604KPS,KDPM604KPS,,us,retail,bestbuy,,Positive,use,,"Note, it meshes well with other brands as it does not say KitchenAid on the front.","[ The “Goldilocks” of Dishwashers ] || ---------------- || Its just right. Not too cheap (price and build) and not too expensive (especially when on sale). Its easy to trip over LG and Samsung, even GE, with the ability to WiFi connect (really? ), steam, etc. However, quality matters, and a brand history of making excellent products is important, and in this aspect KitchenAid does not fail. The fearures are grear, the third drawer is deeper than other brands, and while Bosch is great (and what I looked at first) the KitchenAid beats it and the other brands solidly. Very much like the display with a timer on top of door, while front tells what cycle it is on. It is fairly quiet too. All around a model to be happy with. (Note, it meshes well with other brands as it does not say KitchenAid on the front. Smart idea! ). (Also, when found on sale or at outlet, what a steal. I paid $552 and installed myself, which was straightforward)","[ The “Goldilocks” of Dishwashers ] || ---------------- || Its just right.  Not too cheap (price and build) and not too expensive (especially when on sale).  Its easy to trip over LG and Samsung, even GE, with the ability to WiFi connect (really?), steam, etc.  However, quality matters, and a brand history of making excellent products is important, and in this aspect KitchenAid does not fail.  The fearures are grear, the third drawer is deeper than other brands, and while Bosch is great (and what I looked at first) the KitchenAid beats it and the other brands solidly.  Very much like the display with a timer on top of door, while front tells what cycle it is on.  It is fairly quiet too.  All around a model to be happy with.  (Note, it meshes well with other brands as it does not say KitchenAid on the front.  Smart idea!). (Also, when found on sale or at outlet, what a steal.  I paid $552 and installed myself, which was straightforward)",Verified,,5.0
